0.00103037508416	0.000695574171504	0.000588817539365	0.0300901528339	0.00079486964043	0.00220139630808	0.000572012646172	0.00287361635226	107.734401102	141.154454209	163.994671063	0.000787170814119	64.1816601324	131.004740726	70.2213347157	112.226149173	0.405591155059	-103599131.914
0.00101960414614	0.000470089475424	0.000325389456999	0.0162502450526	0.00109339329487	0.00103852573595	0.000533774646441	0.00312632956704	131.496719188	174.025567378	138.769293985	0.812891950395	135.476767269	48.0463852579	1.16766069812	15.2134335994	1.52395135232e-05	-103281328.911
0.00729091089261	0.00042375195172	0.000568305356602	0.00457439289757	0.00190930581078	0.00124097999952	0.000446603597175	0.00616315582043	128.405564186	254.488217381	172.53615342	0.00172728668265	0.582990146992	253.887039203	34.4654795	4.2994635035	0.000120988364307	-103322506.342
0.0154856341407	0.000606500284694	0.000808925288129	41.9940932679	0.00159236968406	0.00142815272096	0.000540594712979	0.0026326648801	116.642065781	210.387650471	199.642621766	23.9885098035	0.00176453314768	245.895618443	68.9821541355	77.4640295123	0.243927125288	-103696708.801
0.0793680300434	0.000332319091392	0.000389066407058	0.0377312438183	0.00263558224776	0.00093167293255	0.000451398523109	0.00282178153818	117.755050577	267.556335505	105.132953814	0.00200479960059	72.0441833464	151.140587583	55.6688469004	0.00116007937311	0.115518093933	-103633315.291
101.05680395	0.000456233618879	0.000832819632769	0.137958686704	0.00141080107252	0.00170359404742	0.000475443417149	0.00267960447953	126.623842438	243.695744594	162.204505233	0.00146068283836	0.330997435749	303.598628264	20.2033599359	84.6549655051	0.251655314863	-103645041.831
41.7963199509	0.000435124033094	0.000783812439259	0.00634429591249	0.00204770119762	0.00154002067283	0.000511153621121	0.00447538491895	159.005727716	260.591589933	134.518736466	1.85035287576	11.2739434769	353.004096315	55.2818891495	0.00174664805008	0.0958466208376	-103453950.298
2.24243559642	0.000493383004917	0.000468810906162	0.00353674021963	0.00191453835232	0.00123130681313	0.000532243419305	0.0100802552581	108.051977313	185.030662898	159.562408209	0.0124566380055	82.2603242189	249.693968991	83.5032117551	0.000597997094456	0.114440168737	-103279279.095
0.00272022731686	0.000413657732387	0.000664362402547	0.0424576810086	0.00126613011903	0.000913015505518	0.000496276845806	0.00280644698926	106.253399474	312.212888007	148.859642503	71.1927485658	1.64801932809	104.998793657	0.00159178750931	63.1991576415	0.0677013784891	-103615029.983
0.00271424470795	0.000543403420178	0.000789199356413	0.0350068795724	0.00178182644831	0.00152597096094	0.000536615200802	0.00284073325339	91.3991455934	176.862624218	164.058100895	0.00144931389006	0.00383607280446	298.193257546	99.5566204626	78.8935352691	0.433742940653	-103640324.457
115.086178	0.000450799933958	0.000574076727622	57.8976444881	0.0022364903012	0.00118871633794	0.000538151157382	0.00262994864319	107.01470438	218.611280753	140.393135187	7.96421420758	38.2473994393	260.725675548	64.6044083505	66.7743764534	0.323941624209	-103447611.604
31.6264667842	0.000448026066238	0.00169885745389	0.00297899225429	0.00141035126045	0.00160429259206	0.000598375173153	0.0222911001282	128.512299023	272.488977286	114.645609521	38.0097075192	4.75801684408	405.644438275	13.9560773817	58.1316839847	0.24679217663	-103551319.048
0.00145444861552	0.000572474741234	0.000581601038362	0.00272868118672	0.00285305254722	0.00149106406556	0.000592604670353	0.0686700530428	108.314015892	196.884254159	156.057753929	0.864664550141	0.725153351468	250.258359083	99.1035568311	57.7760944393	0.327450470354	-103657102.678
606.619749061	0.000290323203726	0.000847274304372	0.00787002533935	0.00248952071337	0.00122829207153	0.000473075921206	0.00396613465854	131.419070742	328.388012596	31.7942852156	6.23893730085	19.5872068041	379.729803789	45.4001934015	0.0254732217754	0.269559135781	-103505402.09
0.00195194978557	0.000410310435301	0.00123060995548	0.014925451294	0.000877727211524	0.00233179827922	0.000445729117584	0.00318988486687	129.01272428	265.2192607	129.734446274	1.92932585749	0.0868424031789	308.252653368	0.00157419594756	62.640668481	0.186963194179	-103594868.468
0.00140764697347	0.00204743240972	0.00046820962817	0.0978699312426	0.00415538753974	0.000554541884123	0.00114461118822	0.00270445162252	95.4643541479	178.266570137	193.049893918	0.000365467911149	0.00318155243364	302.319804298	105.325555152	69.3524167502	0.353817532309	-103933156.309
