sim.tau sim.theta sim.rho optimizer mle.tau mle.theta mle.rho logL
.00200000000000000000	.00200000000000000000	.40000000000000000000	Nelder-Mead	0.00190061081609	0.00263379899259	0.286685897717	-45202.4658005
.00200000000000000000	.00200000000000000000	.40000000000000000000	Powell	0.0019010447426	0.00264230688138	0.279356479125	-45202.4779334
.00200000000000000000	.00200000000000000000	.40000000000000000000	L-BFGS-B	0.00257840024632	0.001	0.399999767438	-45269.9262305
.00200000000000000000	.00200000000000000000	.40000000000000000000	TNC	0.00257854152136	0.00100000194648	0.399938124266	-45269.9250741
.00200000000000000000	.00200000000000000000	.40000000000000000000	Nelder-Mead	0.00209875266609	0.00211768486457	0.278542780451	-44797.5879492
.00200000000000000000	.00200000000000000000	.40000000000000000000	Powell	0.00209085341421	0.00204642926997	0.295620716371	-44797.8300203
.00200000000000000000	.00200000000000000000	.40000000000000000000	L-BFGS-B	0.0025635998045	0.000999999999999	0.399998927986	-44825.7580563
.00200000000000000000	.00200000000000000000	.40000000000000000000	TNC	0.00258467274824	0.00100020134349	0.201625990221	-44823.4507708
.00200000000000000000	.00200000000000000000	.40000000000000000000	Nelder-Mead	0.00197816635981	0.00190475433907	0.288110727287	-42181.3276829
.00200000000000000000	.00200000000000000000	.40000000000000000000	Powell	0.00203382759275	0.00190567593048	0.26055871368	-42181.8075426
.00200000000000000000	.00200000000000000000	.40000000000000000000	L-BFGS-B	0.0023550203399	0.000999999999993	0.399999091891	-42200.8476236
.00200000000000000000	.00200000000000000000	.40000000000000000000	TNC	0.00243393946602	0.00100000183785	0.399997308476	-42202.1892885
.00200000000000000000	.00200000000000000000	.40000000000000000000	Nelder-Mead	0.00202451220881	0.00186998901487	0.282176169629	-42288.839358
.00200000000000000000	.00200000000000000000	.40000000000000000000	Powell	0.0020347384855	0.0018673856609	0.279294417337	-42288.8526187
.00200000000000000000	.00200000000000000000	.40000000000000000000	L-BFGS-B	0.00237758244447	0.001	0.399999335251	-42307.4657127
.00200000000000000000	.00200000000000000000	.40000000000000000000	TNC	0.00245924085792	0.00100000270072	0.39999722148	-42308.9326566
.00200000000000000000	.00200000000000000000	.40000000000000000000	Nelder-Mead	0.00199899968636	0.00204563135519	0.381946360632	-43500.6129712
.00200000000000000000	.00200000000000000000	.40000000000000000000	Powell	0.0020949684978	0.00199173945998	0.320003876561	-43501.5586208
.00200000000000000000	.00200000000000000000	.40000000000000000000	L-BFGS-B	0.00246471470949	0.000999999999998	0.399999921968	-43522.4660098
.00200000000000000000	.00200000000000000000	.40000000000000000000	TNC	0.00246553491489	0.00100000141744	0.39999719752	-43522.4660668
.00200000000000000000	.00200000000000000000	.40000000000000000000	Nelder-Mead	0.0019372647441	0.00221106992185	0.243701634238	-42852.8040242
.00200000000000000000	.00200000000000000000	.40000000000000000000	Powell	0.00193825471219	0.00222166068253	0.23208380431	-42852.8212833
.00200000000000000000	.00200000000000000000	.40000000000000000000	L-BFGS-B	0.00240090783564	0.001	0.399998524594	-42885.8293641
.00200000000000000000	.00200000000000000000	.40000000000000000000	TNC	0.00240116470091	0.00100093470131	0.398582471308	-42885.7393242
.00200000000000000000	.00200000000000000000	.40000000000000000000	Nelder-Mead	0.00197936521998	0.00208530493127	0.418561723081	-43250.4298165
.00200000000000000000	.00200000000000000000	.40000000000000000000	Powell	0.00207685602676	0.00203360452384	0.354367739084	-43251.4575596
.00200000000000000000	.00200000000000000000	.40000000000000000000	L-BFGS-B	0.00244483031988	0.00100000000002	0.399997178356	-43271.2678553
.00200000000000000000	.00200000000000000000	.40000000000000000000	TNC	0.00244612920653	0.00100000225409	0.399997104545	-43271.2681835
.00200000000000000000	.00200000000000000000	.40000000000000000000	Nelder-Mead	0.00207124058117	0.00204727780592	0.389147948317	-44042.9784501
.00200000000000000000	.00200000000000000000	.40000000000000000000	Powell	0.00213824697362	0.00204197357803	0.342284353188	-44043.6965856
.00200000000000000000	.00200000000000000000	.40000000000000000000	L-BFGS-B	0.00252454927727	0.001	0.400000129971	-44066.1136665
.00200000000000000000	.00200000000000000000	.40000000000000000000	TNC	0.00252447782443	0.000999999174725	0.399999766605	-44066.1137055
.00200000000000000000	.00200000000000000000	.40000000000000000000	Nelder-Mead	0.00201522224778	0.00188125186983	0.208706582836	-42321.4616563
.00200000000000000000	.00200000000000000000	.40000000000000000000	Powell	0.00202623040004	0.00188006970945	0.20569285223	-42321.4762044
.00200000000000000000	.00200000000000000000	.40000000000000000000	L-BFGS-B	0.00236307103853	0.001	0.399999600364	-42343.8381194
.00200000000000000000	.00200000000000000000	.40000000000000000000	TNC	0.0023634672029	0.00100000112412	0.399953667046	-42343.8367433
.00200000000000000000	.00200000000000000000	.40000000000000000000	Nelder-Mead	0.00191712379968	0.0022326540639	0.351825118592	-43327.9809389
.00200000000000000000	.00200000000000000000	.40000000000000000000	Powell	0.00191212079032	0.00210587426994	0.340877929605	-43328.618804
.00200000000000000000	.00200000000000000000	.40000000000000000000	L-BFGS-B	0.00244154864801	0.001	0.399999756809	-43358.0540166
.00200000000000000000	.00200000000000000000	.40000000000000000000	TNC	0.00243869909547	0.00100000239028	0.399816703051	-43358.0521546
