split.time	theta	rho	log.prior	log.likelihood	log.posterior
0.00218568587463	0.00195168964441	0.318634659773	-3.31195922047	-37365.1497727	-37368.461732
0.00218747395132	0.00184160658872	0.270594934919	-3.32598051768	-37364.7611863	-37368.0871669
0.00198578162656	0.00228019616545	0.297763395303	-3.37538702884	-37363.573709	-37366.9490961
0.00202307953074	0.00212970309918	0.376374356449	-3.29266891955	-37363.5497435	-37366.8424124
0.00204318245018	0.00224712427318	0.282733719861	-3.40003477141	-37363.7874037	-37367.1874384
0.00214064925515	0.00225979619711	0.284581665035	-3.4367467047	-37366.7759676	-37370.2127143
0.00195451625916	0.0024040894889	0.250171193138	-3.47620613319	-37364.8988884	-37368.3750946
0.00199923933853	0.00205038680413	0.395364234679	-3.25462888242	-37364.2076251	-37367.462254
0.00210619749654	0.00190778803864	0.244494532645	-3.36402962292	-37363.9775311	-37367.3415607
0.00213107678015	0.00191031818855	0.230756766092	-3.40384240559	-37364.1814009	-37367.5852433
0.0020710904011	0.00206829011089	0.372315648286	-3.28849703433	-37363.772829	-37367.0613261
0.00184113427631	0.00268812254078	0.405301758377	-3.43209053075	-37368.2175622	-37371.6496528
0.00207347648932	0.00201153865504	0.271342898526	-3.34223543327	-37363.2702736	-37366.612509
0.00213824379675	0.00185236071247	0.171523675897	-3.5941031433	-37366.3789735	-37369.9730766
0.00202007798648	0.00208799075551	0.252720021105	-3.38043686628	-37363.4595765	-37366.8400133
0.00196693954631	0.00237043836881	0.292106994007	-3.40748273024	-37364.2389909	-37367.6464736
0.00200989785878	0.00213035179502	0.334414192473	-3.3024968582	-37363.1997778	-37366.5022746
0.00188122391662	0.00251550285947	0.389792649415	-3.38229074404	-37365.8077035	-37369.1899942
0.00198288448364	0.00226356791657	0.239048108328	-3.45732846024	-37364.0673908	-37367.5247193
0.00205140763692	0.00202272444304	0.290403051327	-3.31433951409	-37363.2138924	-37366.5282319
0.00208503897177	0.00228164228629	0.37449104523	-3.36916943385	-37366.2134161	-37369.5825855
0.00194474496748	0.00238878676168	0.245491524133	-3.47631956439	-37364.8822674	-37368.3585869
0.00213152599118	0.0019552132138	0.305610227026	-3.30422415855	-37363.8035574	-37367.1077816
0.00192380767573	0.00223972149444	0.259760505368	-3.38915979092	-37364.4661579	-37367.8553177
0.00227456524813	0.00177492961462	0.284602121812	-3.31701152307	-37367.2590224	-37370.5760339
0.00192709579622	0.00231711450225	0.399210172464	-3.32506589176	-37364.2975184	-37367.6225843
0.00203761584332	0.00194199895539	0.273665958983	-3.30242346018	-37364.0486993	-37367.3511228
0.00203661687141	0.00208024286134	0.303310324324	-3.31633291997	-37363.0903001	-37366.406633
0.00194077302759	0.0022737883853	0.459661360327	-3.32370926575	-37364.8060453	-37368.1297545
0.00205948105692	0.00205023492796	0.207098437767	-3.49217467574	-37364.2661085	-37367.7582832
0.00212833090588	0.0022817795241	0.232783331221	-3.5288926842	-37366.3871757	-37369.9160684
0.00200719130891	0.00224318569448	0.4013048158	-3.32589051269	-37364.1643376	-37367.4902281
0.0020470346918	0.00208933162996	0.327787932349	-3.3047141794	-37363.1770762	-37366.4817903
0.00211951188931	0.00191029720309	0.259217876408	-3.34251698637	-37363.8288265	-37367.1713435
0.0020947871656	0.00209836720349	0.298407140144	-3.3477950999	-37363.5432495	-37366.8910446
0.00214444924574	0.00199612770485	0.324165416246	-3.30878995118	-37364.2757465	-37367.5845364
0.00190590286563	0.00215777153355	0.333517650337	-3.27705849967	-37364.8932712	-37368.1703297
0.00196717491997	0.00203992481109	0.376521129462	-3.24166031963	-37364.7291186	-37367.9707789
0.00214268602778	0.00213994774305	0.320402392988	-3.36119453676	-37365.4230911	-37368.7842856
0.00207982610453	0.00214342742752	0.356956187109	-3.32204838802	-37364.066027	-37367.3880754
0.00208843761203	0.00192195252695	0.365081856278	-3.24556943092	-37364.2283303	-37367.4738997
0.00206081480652	0.00192505537798	0.304057317771	-3.27034236967	-37363.8615094	-37367.1318517
0.00193281731328	0.00221823626488	0.31262087073	-3.32169194232	-37363.8692305	-37367.1909225
0.00208856267193	0.00192806860433	0.316227298704	-3.27113585896	-37363.7063489	-37366.9774847
0.00207112748555	0.00201555782144	0.363431912334	-3.27209877961	-37363.686619	-37366.9587178
0.00207806664083	0.0020571926517	0.33220497388	-3.30172821935	-37363.3934232	-37366.6951515
0.00194988120152	0.00207017014144	0.187555145629	-3.53131728327	-37366.9067918	-37370.438109
0.00218952869102	0.00189221960352	0.293162526328	-3.31553945231	-37364.8272524	-37368.1427919
0.00204879149023	0.00209212323835	0.357202362169	-3.29289673605	-37363.4300769	-37366.7229737
0.00202327652338	0.00202353556665	0.355503503748	-3.26048730069	-37363.6928524	-37366.9533397
0.00197932466514	0.00212571468694	0.347176965874	-3.28426228374	-37363.5268693	-37366.8111315
0.00202973992043	0.00216757624384	0.241852173165	-3.4331919967	-37363.5666553	-37366.9998473
0.00205780258327	0.00218743260578	0.297569175045	-3.36728288035	-37363.5218109	-37366.8890938
0.00178061396036	0.00250744550076	0.352419338516	-3.35379880982	-37367.5484149	-37370.9022137
0.00213090070229	0.00201880356898	0.197379901744	-3.53920628036	-37364.7584884	-37368.2976946
0.0020304546397	0.00233580167351	0.230769396294	-3.51875985278	-37364.8886427	-37368.4074025
0.00204044781006	0.00208663277115	0.103904559763	-4.19017983826	-37371.7827528	-37375.9729326
0.00214465004727	0.00195679914186	0.17279337223	-3.6254800349	-37365.7992764	-37369.4247565
0.00211508828602	0.00208809499419	0.312413947276	-3.33896002211	-37363.9751965	-37367.3141566
0.00202378592505	0.0019657154691	0.232361815279	-3.38121398883	-37364.5787888	-37367.9600028
0.00205054428948	0.00190906535419	0.286601232079	-3.27927656444	-37364.1820322	-37367.4613087
0.00201036065263	0.00213109622691	0.504826683236	-3.31397274376	-37365.5285138	-37368.8424866
0.00210872057624	0.00215105417757	0.313933255728	-3.35783098934	-37364.3667053	-37367.7245363
0.00196745750647	0.00209641458017	0.400538624881	-3.25977559001	-37364.3838866	-37367.6436622
0.00197240177316	0.00217689393558	0.327154457226	-3.31027765715	-37363.3768053	-37366.687083
0.00197185486779	0.00215073886705	0.312284437748	-3.31119300431	-37363.4326219	-37366.743815
0.00212244205712	0.00188936688523	0.179169246738	-3.56490805887	-37365.7953691	-37369.3602771
0.00211423924308	0.00218238545363	0.206319157569	-3.5607629344	-37365.107613	-37368.668376
0.00199470436357	0.0020973495509	0.44449724931	-3.2750701078	-37364.6340104	-37367.9090805
0.00191283092243	0.00217218339364	0.36882837948	-3.27131840407	-37364.6953877	-37367.9667061
0.00197561637878	0.00221519360813	0.297776714683	-3.34844548163	-37363.361777	-37366.7102224
0.00212022190671	0.00217191180775	0.253083534142	-3.44475626486	-37364.6455829	-37368.0903391
0.00201131820424	0.00208506728574	0.362014725313	-3.2759138999	-37363.5020395	-37366.7779534
0.00189626595566	0.00237468093749	0.455629825023	-3.3440152736	-37365.2521245	-37368.5961398
0.00196001931018	0.00214752337455	0.282627111214	-3.33565946878	-37363.7554939	-37367.0911533
0.00208540764526	0.00201461382857	0.277266000557	-3.33935769644	-37363.2670662	-37366.6064239
0.00194982428245	0.00207835480749	0.303448536214	-3.2855133618	-37364.396934	-37367.6824473
0.00212475040043	0.00209439263725	0.359738495668	-3.31969560996	-37364.8662204	-37368.185916
0.00201296169379	0.00200698187885	0.226613072278	-3.40562603366	-37364.5210764	-37367.9267024
0.00209146345662	0.00193162004865	0.244920971658	-3.3660649191	-37363.8527128	-37367.2187777
0.00195682238229	0.00209853313219	0.339415791604	-3.2703566577	-37364.0670211	-37367.3373778
0.00199129597547	0.00225876861433	0.335062764787	-3.34168457839	-37363.5206191	-37366.8623037
0.00202509830879	0.00207423805687	0.25293990038	-3.37694300861	-37363.4546693	-37366.8316123
0.00198399887778	0.00220456123287	0.207685219211	-3.51877559683	-37364.7447087	-37368.2634843
0.0018635773042	0.00251336788063	0.390106103731	-3.37557614283	-37365.8589624	-37369.2345385
0.00207726670068	0.00226972239881	0.279256033779	-3.42451503969	-37364.7000703	-37368.1245853
0.00184278662668	0.00228071960906	0.342985133888	-3.2953630092	-37366.0413016	-37369.3366646
0.00198663040041	0.00219004704643	0.335102465285	-3.31535263979	-37363.2933135	-37366.6086662
0.00211038235974	0.00193002995299	0.216220512193	-3.4411133031	-37364.3340726	-37367.7751859
0.00203625405892	0.00206687190029	0.275628427796	-3.34256493261	-37363.1850236	-37366.5275886
0.00204495001225	0.00181567613263	0.283423431255	-3.24992403001	-37365.8866903	-37369.1366143
0.00204920224985	0.00208577500413	0.27942371918	-3.34874450681	-37363.1116761	-37366.4604206
0.00199895744066	0.00218317376663	0.327779405236	-3.32131440063	-37363.2193917	-37366.5407061
0.00195914339881	0.00221534649535	0.351580865865	-3.3076099557	-37363.5644004	-37366.8720103
0.0019738451792	0.00199843708159	0.29666544078	-3.27234782163	-37364.7069643	-37367.9793121
0.00207171411615	0.00207174750021	0.211457534503	-3.49052453032	-37364.0858782	-37367.5764028
0.00193925364591	0.0020831530182	0.278126265233	-3.3114561091	-37364.7917365	-37368.1031926
0.00200504424227	0.001982085762	0.400919061203	-3.23282432264	-37364.9399564	-37368.1727807
0.00198946861266	0.00209167532366	0.265989152297	-3.34892859761	-37363.6680778	-37367.0170064
0.00223040000284	0.00171809205189	0.302007517226	-3.26450329866	-37366.3588328	-37369.6233361
0.00197155840227	0.00209457651297	0.321609017686	-3.2843269583	-37363.7370406	-37367.0213676
0.00202546395168	0.00198406819179	0.242792160181	-3.36523606235	-37364.1681237	-37367.5333598
0.00204032416212	0.00210147812045	0.254910021532	-3.38833482592	-37363.298873	-37366.6872078
0.00228345022804	0.00185651963881	0.284904931548	-3.34665792355	-37368.051004	-37371.397662
0.00194466820332	0.00218710043909	0.37769394336	-3.28584823847	-37363.9748188	-37367.2606671
0.00210151702629	0.00218026580312	0.346977496184	-3.34646688152	-37364.8708299	-37368.2172968
0.00202642868196	0.00203321953833	0.224479962624	-3.42486439941	-37364.1608388	-37367.5857032
0.00211629792902	0.0018471251858	0.296326670926	-3.2710886874	-37364.273771	-37367.5448597
0.0019823248024	0.00233360143571	0.267946455471	-3.43025389012	-37364.1011998	-37367.5314537
0.00215560055865	0.00202190136519	0.231414988573	-3.44935822081	-37364.4845299	-37367.9338881
0.00205544396958	0.00188259481006	0.386227785161	-3.21710734091	-37365.2735573	-37368.4906646
0.00197848134385	0.00237996453771	0.360476214391	-3.37093312884	-37364.6592658	-37368.0301989
0.00203237804587	0.00201480124925	0.148305237068	-3.74588956207	-37367.7556927	-37371.5015823
0.0019055373591	0.0023967367381	0.359065406084	-3.35253611949	-37364.5703445	-37367.9228806
0.00191320765268	0.0022094188653	0.569936536628	-3.34416360036	-37367.0489071	-37370.3930707
0.00199987241912	0.00227103364105	0.391244518029	-3.33363558992	-37364.1578382	-37367.4914738
0.00198495289836	0.00216069195718	0.292035699896	-3.33809899122	-37363.302611	-37366.64071
0.00200917467366	0.00201658909886	0.340995875044	-3.25894641201	-37363.816005	-37367.0749514
0.00195077604381	0.00249576670962	0.36043317605	-3.40374678349	-37365.8653031	-37369.2690499
0.00220282062874	0.0020816192618	0.238766102502	-3.47052849538	-37366.3929823	-37369.8635108
0.00212993595557	0.00205908006242	0.438918584411	-3.30779285015	-37366.2090146	-37369.5168074
0.00200721987765	0.00204786210932	0.415761167479	-3.25719160757	-37364.4131022	-37367.6702938
0.00182266897098	0.00224923040047	0.664512038148	-3.39434634245	-37371.0425077	-37374.436854
0.00191163656703	0.00225973757994	0.435140854908	-3.30260197211	-37364.8123029	-37368.1149048
0.00219333847115	0.00198629318679	0.245934920732	-3.4190363489	-37365.1679379	-37368.5869742
0.00202432483931	0.00227616100322	0.487161477641	-3.36317011443	-37366.1954717	-37369.5586418
0.00201314095187	0.00213712503842	0.652810266621	-3.40995662324	-37368.5074816	-37371.9174382
0.0019720178613	0.00238616161573	0.242379348915	-3.49103264219	-37364.8501184	-37368.341151
0.00191824243859	0.00226867531405	0.455544199281	-3.31297747413	-37364.9376177	-37368.2505952
0.00200251492018	0.00215277857008	0.354172738175	-3.29927690208	-37363.3389788	-37366.6382557
0.00215082205708	0.00187560431566	0.387803400003	-3.24833529566	-37365.3011582	-37368.5494935
0.00204495668952	0.00208638502394	0.403512613029	-3.28316645491	-37363.9952872	-37367.2784537
0.00207255818809	0.00196238320137	0.303346705694	-3.28787455097	-37363.4594932	-37366.7473677
0.00193863542942	0.00226956095886	0.350137122993	-3.32065125605	-37363.784728	-37367.1053793
0.00204821142052	0.00217072347268	0.364740519231	-3.31845343611	-37363.777555	-37367.0960085
0.0019942351252	0.00204007914867	0.321163992828	-3.27331471706	-37363.7562451	-37367.0295598
0.00204773426982	0.00184150149792	0.256302852595	-3.29913325366	-37365.4453575	-37368.7444908
0.00207975044729	0.0018806557009	0.315556719366	-3.25249571844	-37364.2134201	-37367.4659158
0.00201121956964	0.00209388917875	0.282617520878	-3.33434591646	-37363.2453372	-37366.5796831
0.00213706136791	0.00188912573753	0.289758227008	-3.29948103064	-37363.9779372	-37367.2774182
0.00203959671376	0.00205532526819	0.274216944215	-3.34160614375	-37363.2097309	-37366.5513371
0.00193210420375	0.00217018942919	0.240965165504	-3.4022969563	-37364.8716088	-37368.2739058
0.00220648576462	0.00172221522559	0.226205037498	-3.38019306409	-37366.1037801	-37369.4839732
0.00202193784511	0.00212712187678	0.304717208626	-3.32651591284	-37363.0829172	-37366.4094331
0.00220508913727	0.00190830505627	0.257778505794	-3.37479005105	-37365.1387241	-37368.5135142
0.00195560132252	0.00230538461718	0.326646335521	-3.35107318035	-37363.7298121	-37367.0808852
0.00201353127445	0.00199685167231	0.228134476258	-3.39853195845	-37364.5653163	-37367.9638483
0.00193875439852	0.00223659519672	0.302730464737	-3.33875892171	-37363.7711038	-37367.1098627
0.00215598306296	0.00204947149671	0.415750254852	-3.3101248596	-37366.5850748	-37369.8951997
0.00205569412548	0.00210130663984	0.267203530764	-3.37354227794	-37363.1964906	-37366.5700329
0.00202269376255	0.00213047903091	0.263300951221	-3.37838857566	-37363.2592182	-37366.6376068
0.00219836048301	0.00180808134037	0.269249492711	-3.32078938922	-37365.0758621	-37368.3966515
0.00211292242559	0.00193661701421	0.35436662901	-3.26238060675	-37364.1003137	-37367.3626943
0.0020411635931	0.00233416808406	0.343554512648	-3.38220103914	-37365.1514051	-37368.5336062
0.00214915710183	0.00182085789135	0.278347457701	-3.29480826004	-37364.5067513	-37367.8015595
0.00201379776014	0.00224733281456	0.220901892189	-3.5059410916	-37364.2906152	-37367.7965563
0.0018989901713	0.00242180759813	0.270209243157	-3.43058246312	-37365.1524083	-37368.5829908
0.0020938158042	0.00185741284281	0.342212756448	-3.23373508586	-37364.5995168	-37367.8332519
0.00212265602013	0.00194881145697	0.353456760909	-3.2703125802	-37364.1614258	-37367.4317383
0.00200761878926	0.00205356458474	0.293405790988	-3.30660186126	-37363.4361423	-37366.7427442
0.00201186107723	0.00200591116461	0.24425054734	-3.36509233097	-37364.190192	-37367.5552844
0.00203658478109	0.00191071137264	0.466092877049	-3.231075808	-37366.5822026	-37369.8132784
0.00202806428781	0.00214525344601	0.252442707401	-3.40400802806	-37363.3754597	-37366.7794677
0.00210786377194	0.00192807090524	0.256523032245	-3.34901773771	-37363.729495	-37367.0785127
0.00209568321375	0.00194662192195	0.215971930866	-3.44229091179	-37364.2802224	-37367.7225133
0.00211230040021	0.00194567656002	0.247654414017	-3.37284612936	-37363.7403053	-37367.1131515
0.00206896943177	0.00196889706144	0.220674939372	-3.42748002018	-37364.1861197	-37367.6135998
0.00193830912781	0.00235741106053	0.296064939529	-3.38878993945	-37364.1516323	-37367.5404223
0.00203835483516	0.00196226786649	0.239951162923	-3.36817083121	-37364.2079298	-37367.5761007
0.0018953027753	0.00250369209849	0.308527410494	-3.416075818	-37365.5419203	-37368.9579961
0.00202128134792	0.00208399000432	0.308038860788	-3.30814425091	-37363.1479619	-37366.4561062
0.00215255809467	0.00200052657566	0.285459903223	-3.34801293853	-37364.1855097	-37367.5335227
0.00199207051889	0.00225386946928	0.297469204636	-3.36834873018	-37363.4346611	-37366.8030098
0.00198902009516	0.00219304044893	0.331785944282	-3.31906050745	-37363.2741195	-37366.59318
0.00186327041634	0.00236237957016	0.243315193134	-3.44353827889	-37366.2076147	-37369.651153
0.00196985878225	0.00224051256571	0.306122074311	-3.34779087869	-37363.4254618	-37366.7732527
0.0020508600017	0.00206386090179	0.353666668421	-3.28484871717	-37363.4104271	-37366.6952758
0.00197501194577	0.00220116164945	0.336319341365	-3.31468961832	-37363.3689175	-37366.6836072
0.00204029746937	0.0023009416109	0.279166129694	-3.42295484234	-37364.2959689	-37367.7189237
0.00214672475664	0.00184514635872	0.340353163048	-3.24927232839	-37364.7109757	-37367.9602481
0.00207594144352	0.00205598835333	0.270078546772	-3.36044051266	-37363.2269323	-37366.5873728
0.00203989467535	0.00227145684712	0.283290207863	-3.40698313202	-37363.9704722	-37367.3774553
0.00203440675142	0.00226300906565	0.319201107037	-3.36796373638	-37363.9041811	-37367.2721449
0.0019877820397	0.00223128945117	0.329233510301	-3.33383403453	-37363.3615268	-37366.6953608
0.00206763186107	0.00191235969479	0.279065678408	-3.29562421968	-37363.928002	-37367.2236262
0.00207989165089	0.00214916954682	0.222361707338	-3.4900116254	-37364.0676951	-37367.5577067
0.00198602955748	0.00220134184383	0.248624878727	-3.4165806468	-37363.7194078	-37367.1359885
0.00219919125635	0.00186243114545	0.320153925205	-3.28551664842	-37365.3100707	-37368.5955874
0.00188723905335	0.00239452135835	0.269749629487	-3.41733199053	-37365.2057342	-37368.6230662
0.0021586514827	0.00203293624604	0.28410854753	-3.36306896138	-37364.523491	-37367.88656
0.00200530827415	0.00228280608243	0.249800651817	-3.45035689799	-37363.9707766	-37367.4211335
0.00205841662203	0.00208180125137	0.263639503347	-3.37312310054	-37363.2139103	-37366.5870334
0.00209049495103	0.00200404209204	0.314521332664	-3.29922274449	-37363.3766053	-37366.6758281
0.00190175693032	0.00233347234112	0.402377863147	-3.32242235546	-37364.5988135	-37367.9212359
0.0022192716609	0.00190098876031	0.184148990111	-3.58175538717	-37366.434446	-37370.0162014
0.00208003960506	0.00202717916484	0.199880002594	-3.51532735827	-37364.4762442	-37367.9915716
0.0021520949192	0.00216723270631	0.232339836241	-3.49721296161	-37365.5967307	-37369.0939436
0.0020221736353	0.00223585138165	0.321730389545	-3.35216142408	-37363.5256212	-37366.8777827
0.00198469571358	0.0022116433296	0.519769504714	-3.34105671275	-37365.6993601	-37369.0404168
0.00202124503344	0.0018594947986	0.36504098357	-3.20099311397	-37366.2166405	-37369.4176336
0.00192919441927	0.00237874404306	0.364288980805	-3.35255424754	-37364.3713195	-37367.7238737
0.00197687669968	0.00239561429357	0.426125441253	-3.37267376018	-37365.5952158	-37368.9678895
0.00199958229741	0.0022870059511	0.338877428406	-3.35281241022	-37363.7953099	-37367.1481223
0.00201984821605	0.00197887193801	0.29149144911	-3.28692887387	-37363.8808378	-37367.1677667
0.00213903238558	0.00201098504233	0.22236568685	-3.46229003519	-37364.2780841	-37367.7403741
0.00214031796383	0.00183962043432	0.276858362106	-3.29981937582	-37364.3164578	-37367.6162772
0.00205814148295	0.00210497185412	0.330390559157	-3.31258509859	-37363.2817829	-37366.594368
0.00194811521785	0.00228651493565	0.301424001992	-3.361186009	-37363.7242761	-37367.0854621
0.00205714438702	0.0021125874093	0.220327098893	-3.474470707	-37363.8811102	-37367.3555809
0.00205875066327	0.00214297151675	0.338572177113	-3.32189771374	-37363.4981211	-37366.8200188
0.00198854599014	0.002120528736	0.31505212745	-3.30407317125	-37363.3246902	-37366.6287633
0.00217765286846	0.00179737470735	0.195053507711	-3.48943891262	-37365.9117207	-37369.4011596
0.00195116922193	0.00213893273465	0.359790010465	-3.2748595442	-37363.9855036	-37367.2603632
0.00187033181782	0.00245747546531	0.507013480683	-3.38514945263	-37366.3732264	-37369.7583759
0.00205926480083	0.0019188136616	0.224417681328	-3.39708706427	-37364.634268	-37368.0313551
0.0020007898428	0.0022530355668	0.361630813165	-3.33229843175	-37363.7262976	-37367.058596
0.00200473691611	0.00221932360548	0.382445085625	-3.31745762405	-37363.7725262	-37367.0899838
0.00203408573958	0.00208051876235	0.365548783749	-3.28131844513	-37363.4782895	-37366.759608
0.00193262119971	0.00214282877729	0.461810829194	-3.2746173563	-37365.5026836	-37368.777301
0.00195539292199	0.00212692321261	0.395691877023	-3.26648874002	-37364.3046676	-37367.5711564
0.00187018207287	0.00238722814213	0.379929915978	-3.33266663361	-37365.0422333	-37368.3748999
0.00193072041913	0.00242360998428	0.318110289495	-3.39130404697	-37364.6336243	-37368.0249283
0.00207388613374	0.00197569606451	0.343619704016	-3.26621319885	-37363.6328	-37366.8990132
