split.time	theta	rho	posterior
0.00201834816748	0.00186340552173	0.360331419145	-43612.5086602
0.00198427914918	0.00211533949566	0.368116069167	-43610.3098466
0.00207497230609	0.00191950287078	0.351134852696	-43611.2216765
0.00192862733359	0.0022361160302	0.368283077471	-43610.5567095
0.00183952400042	0.00230779963153	0.429673145715	-43611.9010191
0.00200502644304	0.00209281173115	0.52882290677	-43611.6630813
0.00186021242605	0.00226634479554	0.469688490479	-43611.7244085
0.00201320021654	0.00210191156212	0.482258431782	-43611.0668816
0.0020034624187	0.00201224088615	0.51372440926	-43611.6959135
0.00207956602524	0.00196540417751	0.363612058207	-43610.9883512
0.00202887095951	0.00205166400423	0.392775640161	-43610.4447687
0.00197655463025	0.00214443557595	0.408838733101	-43610.2960747
0.00192042210199	0.00218602409983	0.418917260304	-43610.6601485
0.00192326563884	0.00219451864454	0.330142488307	-43611.0353762
0.00183887830005	0.00232613749265	0.443259175944	-43611.9055432
0.00222516441401	0.00177590864176	0.359232342188	-43614.5808848
0.0021052340628	0.00194212533293	0.550571053228	-43613.5281854
0.00199843192991	0.0021472505861	0.402961027617	-43610.3473728
0.00193173976807	0.00212180526517	0.432928166738	-43610.8780408
0.00197619412157	0.00223552795597	0.336555890258	-43610.6807347
0.0019260142554	0.00204142345113	0.32974975203	-43612.3217148
0.00210716136218	0.00215539430096	0.268006951032	-43613.1747372
0.00194614137804	0.0023045428608	0.390083754302	-43610.7955586
0.00200611790545	0.00217742632679	0.317727367971	-43610.7808608
0.00197050046089	0.00214971883942	0.347030132246	-43610.4341744
0.00188000953383	0.00228054254691	0.532206529035	-43612.0109986
0.00190515622403	0.00238851418896	0.333954289098	-43611.615499
0.00193556596945	0.00211878073847	0.34833727705	-43610.9983305
0.00190174245964	0.00222415593215	0.363606749306	-43610.9558142
0.00191147761679	0.00203316338966	0.432195687565	-43612.5347593
0.00202727053964	0.00205926097168	0.39742394597	-43610.4394032
0.00205500875002	0.00198368880628	0.481955427822	-43611.5230371
0.00201021735314	0.00219841730792	0.359582715799	-43610.6580723
0.0017493928534	0.00257002794039	0.352315885129	-43615.1763198
0.00193960798464	0.00227720928411	0.351467268009	-43610.7100025
0.00191933391556	0.00252554834108	0.565515894017	-43616.1375047
0.00207355683091	0.00191961143239	0.376596848444	-43611.169891
0.00195834690744	0.00191601988413	0.349723722163	-43613.2743887
0.00188915333622	0.00230557459001	0.521144984056	-43611.8225381
0.0019417063647	0.00206696801481	0.300005400407	-43612.0954365
0.00193275855667	0.00230391176767	0.493748623945	-43611.5094628
0.00181390223722	0.00236770913237	0.394856591493	-43612.5077907
0.00202837812379	0.00218955368534	0.508017933846	-43612.3638437
0.00196421034754	0.00216336849035	0.370831605558	-43610.3166625
0.001993452289	0.00199627232279	0.349633513541	-43611.0793505
0.00194499552529	0.00224322540326	0.403919546309	-43610.4629757
0.00194245520011	0.00208402137938	0.433921450632	-43611.0026564
0.00198032057627	0.00221685214025	0.278142539753	-43611.5526352
0.00199493042938	0.0021596160186	0.321046582259	-43610.651144
0.00193556587306	0.00213844579232	0.339488631282	-43610.9620322
0.00194181788829	0.00205316568985	0.337464455717	-43611.6109948
0.00182682130782	0.00217019672437	0.437683674374	-43613.7080725
0.00204322077284	0.00183383958153	0.286696661894	-43613.4228172
0.00195963037305	0.00219707216712	0.424736615332	-43610.4161459
0.00200489039128	0.00232228533991	0.483638184752	-43613.1898054
0.00201714004473	0.00206458883994	0.348271160885	-43610.4650043
0.00205783480024	0.00209903280909	0.389289894769	-43610.9008428
0.00197026427954	0.00233463784066	0.317892494245	-43611.5607095
0.0021221936106	0.00193302685739	0.4690979309	-43612.5692255
0.00188033884185	0.00243570584301	0.389400538494	-43611.7847299
0.00210355889337	0.00190288201392	0.316415687223	-43611.7205266
0.00204664880127	0.00198769774003	0.389092760411	-43610.7035191
0.00213121037918	0.00188890947257	0.472020611663	-43612.8110437
0.00187565228973	0.00231326121547	0.587621517548	-43612.9537685
0.00205677415207	0.00209668968934	0.425268027698	-43611.1191185
0.0019130015848	0.0022717403281	0.280972504228	-43612.1022375
0.00205918161665	0.00203650468408	0.404418528506	-43610.7847851
0.00209507312727	0.00181163734668	0.402457399587	-43612.3659206
