split.time	theta	rho	posterior
0.00195503714368	0.0024038816727	0.373789704465	-44705.8742139
0.00193341502066	0.00243478536067	0.354073989496	-44705.6786233
0.00198297193166	0.00242278791072	0.311405215156	-44705.5249325
0.00208915767607	0.00216773069425	0.217557727334	-44707.7997076
0.0020574326006	0.00242455036024	0.165555817583	-44709.1261889
0.00184986440579	0.00248970944313	0.318689058885	-44706.6579877
0.00189400558358	0.00250362035081	0.251089746896	-44706.5383501
0.00198446028678	0.00246333259087	0.260389141094	-44705.8096494
0.0020548757365	0.00227391587247	0.233143806558	-44706.6514447
0.00198611041195	0.0022879847472	0.571601791063	-44710.6613864
0.00199317616066	0.00250833350819	0.346030651058	-44706.4024003
0.00186825955428	0.00262185468093	0.285766142838	-44706.3957295
0.00197473442866	0.00229237971811	0.270599140879	-44706.1563685
0.00211991652776	0.00215182679021	0.302453769159	-44707.4892922
0.00199248351365	0.0024119920054	0.307297912327	-44705.5613692
0.00191589331339	0.0025929614181	0.255546337615	-44706.3013712
0.00188327675158	0.00266446368497	0.290481302157	-44706.4399054
0.00194198908362	0.00260347706926	0.348150474292	-44706.4211744
0.00190147669702	0.00277890094582	0.488794914559	-44710.9532835
0.00193791121062	0.00245586431849	0.278787381852	-44705.6589632
0.00202240760758	0.00239383857136	0.308393220283	-44705.8561548
0.00206610357907	0.00253825799205	0.205488847898	-44708.2883015
0.00201278845259	0.00234792341588	0.299230421029	-44705.6531463
0.00182811241858	0.0028081475886	0.310420700767	-44707.803307
0.00175301045465	0.00267020451827	0.35060174007	-44708.6593267
0.00194262869791	0.00226933604636	0.464794579298	-44708.2730973
0.00189351484524	0.00257851150794	0.264767589134	-44706.2760631
0.0020072921657	0.00224228595328	0.247905958344	-44706.6276755
0.0019331586547	0.00234404261933	0.342781404903	-44706.0217067
0.00190323502551	0.00245410100541	0.257412743007	-44706.4095941
0.00180363502793	0.00269736940177	0.396747097231	-44707.545631
0.00203791881913	0.00231609954206	0.223208034775	-44706.6840857
0.00191128618288	0.00259614793298	0.21095020873	-44707.4816315
0.00195611613045	0.00228256654563	0.328080432895	-44706.205493
0.00193346770436	0.002501162192	0.273674118699	-44705.7407679
0.00194423100488	0.00241612526213	0.418670807744	-44706.4978231
0.00199506173625	0.00246213517431	0.180797375871	-44708.140286
0.00191475933419	0.00270806953131	0.328231236423	-44707.0277142
0.00198051570927	0.00237793248468	0.360122083896	-44705.8201028
0.00178933017519	0.00264958158242	0.44667838719	-44708.246174
0.00210718790615	0.00237481544815	0.351796055457	-44708.8272164
0.00186871925505	0.00244351933494	0.294021406261	-44706.670039
0.00196454663281	0.00246024633173	0.202234428973	-44707.2784539
0.00207132463989	0.00236958504953	0.376923961313	-44707.8940734
0.00201776877533	0.00221455542511	0.345516978129	-44706.4604512
0.00193782689365	0.00249217236814	0.186543967276	-44708.2549044
0.00189451708632	0.00251152205109	0.441915229375	-44706.9209494
0.00186565565166	0.0023755717237	0.347402385106	-44707.2074656
0.00192364107684	0.00288283646364	0.257837620735	-44709.5047326
0.00189289653232	0.00271032638939	0.252298547611	-44707.1346225
0.00198578167418	0.00228684432987	0.369030040896	-44706.2186562
0.00197662371044	0.00245644175373	0.339049951748	-44705.7316507
0.00197439918362	0.00263377802343	0.307403919249	-44706.9517662
0.00185511777889	0.00253178117472	0.394087676475	-44706.6047702
0.00172515865224	0.00273052709622	0.380117239194	-44709.4955722
0.0020344924447	0.00227180940346	0.320684813725	-44706.0166258
0.00185256542125	0.00252000568156	0.430272564698	-44707.0976188
0.00185314731154	0.00255634043285	0.35695640702	-44706.3474648
0.00217780685423	0.00214846275459	0.250383325509	-44708.8934335
0.00202154244882	0.00223254324144	0.212835898275	-44707.5711787
0.00198855704405	0.00238467030871	0.284060056644	-44705.5567538
0.00209837938191	0.00216962457663	0.241260320617	-44707.3157955
0.00196246265242	0.00231413518512	0.304917136817	-44705.863133
0.00181406889033	0.00266033631031	0.419868574425	-44707.5081519
0.00199376117093	0.00236209499634	0.25894232755	-44705.8248079
0.00202293189628	0.00252391349712	0.301728738797	-44706.7647159
0.00189547001119	0.00251051941299	0.359253684203	-44705.8843153
0.00182669979362	0.00265244564354	0.363250518466	-44706.8550437
0.00191848946026	0.00257196056552	0.2710630744	-44706.0033103
0.00207809923122	0.0023268049521	0.286600266026	-44706.5701976
0.00186047774283	0.00244663435958	0.281624852502	-44707.0215392
0.00188375362302	0.00261117373982	0.322146536867	-44706.0619494
0.00208629280499	0.00235649189412	0.242233161945	-44706.971206
0.00186251026302	0.0026405036395	0.312976060173	-44706.3495161
0.00195564893447	0.00231111866043	0.289160378657	-44706.0522829
0.00205033864494	0.00227290031972	0.26668179549	-44706.1584435
0.00195737902454	0.00237535874385	0.316195857979	-44705.5568632
0.00183009509657	0.00229357553541	0.262560526833	-44710.769625
0.00188409162132	0.0024509241842	0.305518077178	-44706.1758808
0.00200753602064	0.00236690380735	0.254317095277	-44705.8890027
0.00202749636837	0.00212740169385	0.336411175489	-44707.3428265
0.00197063176736	0.00246777286273	0.317377338069	-44705.5820248
0.00211805467921	0.00193522078309	0.24043497434	-44710.5420909
0.00202435206376	0.00254041828091	0.355689907112	-44707.7943694
0.00195028804207	0.00240850630574	0.197653075561	-44707.7992505
0.00177849382784	0.00276719043668	0.288512903437	-44708.4490801
0.00189647033428	0.00236893912856	0.357449783433	-44706.51682
0.00197502869557	0.00224883968267	0.430919971925	-44707.51329
0.00176443391877	0.00276218836685	0.315726012648	-44708.4993527
0.001912918387	0.00250109399172	0.309119535508	-44705.6379905
0.00204846134435	0.00232711076647	0.255707182641	-44706.1633036
0.00191802697076	0.00237895919089	0.300395076736	-44706.0289382
0.00201462529575	0.00230725944596	0.199526171323	-44707.589035
0.00202162302433	0.00245493907058	0.241586065938	-44706.3162355
0.0019073672864	0.00249254652728	0.214840375253	-44707.4181448
0.00194550392831	0.00237808475723	0.360784308231	-44705.8220631
0.00191828679497	0.00257708403564	0.338172758603	-44705.9170115
0.00189339858929	0.00243220807302	0.33503665152	-44706.0301576
0.00190606473942	0.00259971301619	0.20271436818	-44707.8701746
0.00208010520762	0.00206998761942	0.245062531398	-44708.2375816
0.00193711435503	0.00257740158347	0.260159463393	-44706.1271797
0.0019269875638	0.00237145571359	0.483503185506	-44707.9137449
0.00185996603058	0.00255818143109	0.281331647727	-44706.5243978
0.00186792757201	0.00252086082679	0.321807039963	-44706.1345898
0.0020108677124	0.00252296719477	0.333304343497	-44706.7942665
0.00184642929499	0.00240112898806	0.317507719933	-44707.5668332
0.00192675436003	0.00243288590557	0.288514154838	-44705.7168093
0.00196431456923	0.002295792475	0.302253660489	-44705.9970182
0.00186127294728	0.00264730428715	0.267000748768	-44706.7993869
0.00186074283358	0.00282483183435	0.317049300773	-44707.9862301
0.00189888668959	0.0023000674344	0.301656519107	-44707.3267436
0.0020017645879	0.00231086585896	0.356121476109	-44705.9912775
0.00188607840628	0.00254602542975	0.343756841731	-44705.9023243
0.00202886920644	0.00216632556411	0.302898038179	-44706.7259087
0.0018567702636	0.00265547152453	0.322334855603	-44706.4484351
0.00197512668439	0.00234910399982	0.339008975151	-44705.672178
0.0019455634923	0.0023469844077	0.333521855109	-44705.8189157
0.00192682998888	0.00235861405834	0.295083443388	-44706.0660107
0.0020729154602	0.0026203604613	0.275239464522	-44709.6103521
0.00195809914253	0.00257487153278	0.258123816684	-44706.2041013
0.00201723918944	0.00264627906222	0.390715327958	-44710.1679154
0.00193499355551	0.00260285862742	0.300826204953	-44706.0550815
0.00194702074291	0.00243200262724	0.286991068226	-44705.5636961
0.0018220037111	0.00290408891361	0.315093476061	-44708.9707997
0.00194523483682	0.00230595088525	0.224788178693	-44707.5621499
0.00209912319583	0.00225237887534	0.252130876405	-44706.934065
0.00188646119403	0.002640400893	0.379913240494	-44706.6012357
0.00191723789732	0.00211828729581	0.317594277953	-44710.3837702
0.00200685040573	0.00237630343768	0.278267604751	-44705.6578451
0.00195071543808	0.0025086643782	0.350292697832	-44705.8325087
0.00191207788356	0.00258173771457	0.232235166595	-44706.7751646
0.00218570293981	0.00218904915671	0.264410067033	-44709.2781774
0.00203524584594	0.00230692325493	0.286800411625	-44705.8725819
0.00193902294993	0.00235999009577	0.458271765737	-44707.392613
0.00194998714539	0.00244792158144	0.321922332689	-44705.4805668
0.001946021945	0.00222057840067	0.309800785687	-44707.2134955
0.00198333873054	0.00243965022288	0.346417669482	-44705.8088906
0.00205339898741	0.00227379279542	0.23603663264	-44706.5852925
0.00201120942165	0.00217489570524	0.434172623163	-44708.2052645
0.00188466096751	0.00242744927541	0.383862868094	-44706.4654127
0.00182982768598	0.00254932339233	0.406279502452	-44707.1311158
0.0019713755714	0.00245563459267	0.307196411297	-44705.5211973
0.00192937909214	0.0023558408905	0.359661783919	-44706.0798808
0.00191967320757	0.00273926341276	0.281439370031	-44707.3002454
0.00201221111021	0.00238026376144	0.296594011429	-44705.6620917
0.00200464089633	0.00252820252613	0.265940834203	-44706.323163
0.00201077772488	0.00244714219399	0.413726603657	-44707.5076177
0.00195131367945	0.00217797099034	0.271507294991	-44708.1426423
0.00214255013977	0.00233664415866	0.216650855455	-44708.6544775
0.0018770762251	0.00236357284671	0.236299004069	-44708.370732
0.00203843259981	0.00236220791773	0.234266609302	-44706.3818956
0.00190018663357	0.0027734758682	0.251787964657	-44707.7446975
0.00192146901438	0.00236525138098	0.359147574582	-44706.114054
0.00202445222379	0.00271051403529	0.190434283513	-44709.5711002
0.00212573162912	0.00231275943526	0.24532441752	-44707.7645838
0.00191811112913	0.002497057656	0.25137960781	-44706.2027569
0.00195108320815	0.00244701225186	0.279128409644	-44705.5922355
0.00196390914822	0.00234796879237	0.44949903529	-44707.2516807
0.00193478997997	0.0024109924371	0.325538582316	-44705.5940133
0.00205980392837	0.00230785352095	0.234722396881	-44706.5805833
0.00192883153572	0.00234184932285	0.252967518159	-44706.7668271
0.00188803024435	0.00257293572434	0.373274335314	-44706.1503673
0.00214871439883	0.00194027161586	0.315755505484	-44710.0186683
0.00187853119695	0.00255735703431	0.303069726562	-44706.024533
0.00181430702684	0.00248545920483	0.248987546738	-44708.9014982
0.00209437425291	0.002220435498	0.292272724349	-44706.7899837
0.001921959152	0.00245653244081	0.189764907086	-44708.4473465
0.002029625398	0.0023940429333	0.172102189562	-44708.6448489
0.00193835518232	0.00265433367784	0.234588938978	-44707.017135
0.00194294974315	0.00231740350956	0.277717050513	-44706.3082997
0.00199610815707	0.00241766582712	0.303284483134	-44705.5953003
0.00206277870077	0.00243964695823	0.312494893686	-44707.1504685
0.00193872390967	0.00232291795899	0.287802627752	-44706.2241015
0.00191480275531	0.00251813791352	0.36815050254	-44705.8932128
0.00191930347576	0.00256149084353	0.202636633927	-44707.6696848
0.00194298230882	0.00230353052038	0.337388703589	-44706.2142263
0.00207664055764	0.00220835199922	0.271484024258	-44706.5927066
0.00199373363551	0.00225255001506	0.252516239792	-44706.578188
0.00189155264011	0.00252165063571	0.336555640594	-44705.8169531
0.0020537744179	0.0021539986038	0.188686646649	-44709.231238
0.00202560598576	0.00217861187115	0.319957023556	-44706.6281279
0.0018360099263	0.00245993646982	0.256142350196	-44708.1662569
0.00201475611304	0.00252557909761	0.289069878807	-44706.5037205
0.00193689420342	0.00230402693847	0.253065142844	-44706.9768629
0.00184525120917	0.00247402623489	0.346916338242	-44706.828431
0.00188893542929	0.00253422285021	0.365137653636	-44705.9865247
0.00199218398682	0.00225254048386	0.270716300449	-44706.3164014
0.00205867250767	0.00222972554041	0.215744528535	-44707.3387451
0.00181607929238	0.00283474600524	0.443146247929	-44709.2740988
0.00192793126412	0.00235653323402	0.293678697147	-44706.0741241
0.00200517931601	0.00246652804918	0.226476181781	-44706.484283
0.00185766992407	0.00256068565878	0.367421935848	-44706.3297005
0.00205483055269	0.00229157242342	0.292241463243	-44706.1000461
0.00203234013512	0.00234325870966	0.32015347206	-44705.9446677
0.0018669088738	0.00240109409172	0.260792126551	-44707.624761
0.00196846730226	0.00240473274151	0.361855001387	-44705.7789853
0.00181459778196	0.00286228584208	0.368907554035	-44708.6750455
0.0019334344527	0.00265734135395	0.34659165238	-44706.8600142
0.00198082399316	0.00221970946093	0.302925314351	-44706.5733022
0.00196025428048	0.00234622258907	0.344193044561	-44705.7597836
0.002060619479	0.00245613046872	0.290437910068	-44707.0186619
0.00194722413843	0.00252773735932	0.343445410493	-44705.8441424
0.00209763388148	0.00210639053728	0.333775025152	-44707.6543638
0.00191353491875	0.00253661859103	0.237851098682	-44706.5506713
0.00186327043522	0.0022909470689	0.375610230387	-44708.7568803
0.00200012281087	0.0023454922154	0.307146778084	-44705.5949025
0.00209383872783	0.00214069440631	0.400525569067	-44708.439317
0.00197774262666	0.00262046003162	0.320119308017	-44706.9770844
0.00192054259	0.00231448855035	0.384928904148	-44706.8192138
0.00180732277303	0.00264880540522	0.235518203292	-44708.6917489
0.00209960609563	0.00229982327414	0.258466656098	-44706.9690257
0.00196654675956	0.00236012525182	0.224273377443	-44706.7854573
0.00188787850187	0.00243724590543	0.450542668502	-44707.2597308
0.00183568925641	0.00234704682741	0.25621418107	-44709.639766
0.00202097687989	0.00262967991153	0.175721516833	-44709.1947158
0.0020143865746	0.0023074732904	0.230155073962	-44706.5366324
0.00196190140424	0.00258938434034	0.281443698879	-44706.2005151
0.00196463434896	0.00242117691049	0.25611288759	-44705.8372389
0.00192625255183	0.00267040503874	0.300744071708	-44706.5914763
0.00190379054937	0.00247277939971	0.252343382264	-44706.4337949
0.0021445494433	0.00201772873525	0.387528003081	-44709.9900109
0.00209404985658	0.00221067277834	0.336747663701	-44707.1684912
0.00193509884268	0.00256791000554	0.254821114271	-44706.1560854
0.00191560158084	0.00242588331031	0.232787350398	-44706.9338318
0.00213569330846	0.00200584941239	0.274932152726	-44708.8716854
0.00204959321692	0.0023987288639	0.202558467404	-44707.3288579
0.00210810784544	0.00229731703585	0.320196150642	-44707.5760142
0.00182372482664	0.0029666704311	0.286873400544	-44709.911188
0.00191801951997	0.0023821551036	0.399331914317	-44706.4410196
0.00193007170379	0.00251536655028	0.266725601506	-44705.8572971
0.00196784770556	0.00218952886055	0.30675373586	-44707.2235614
0.00186470015215	0.00258088775633	0.251558254	-44706.9444842
0.00195518648026	0.00254367377574	0.193538624448	-44707.7437736
0.00198660824553	0.00274703082535	0.179941905091	-44709.7167422
0.00189900135152	0.00269777719639	0.274233386044	-44706.7790766
0.00196057322274	0.00238103746498	0.232961895998	-44706.4878387
0.00174511013837	0.00276090893572	0.279261691764	-44709.5418107
0.00211354907988	0.0024750367794	0.169915769205	-44709.9602909
0.00206395532666	0.002436359287	0.234958372624	-44706.9882007
0.00198968840095	0.00259318453162	0.203550607754	-44707.60719
0.00215890861544	0.00218308976978	0.20281238643	-44709.0485243
0.00195381662405	0.00239134760286	0.311524428026	-44705.5243741
0.00199446615778	0.00240577913967	0.207709192284	-44706.9813433
0.00196404676456	0.00254446167192	0.333718432314	-44706.0625314
0.0019826568458	0.00222627824173	0.35774062777	-44706.6512904
