split.time	theta	rho	log.prior	log.likelihood	log.posterior
0.00190731118871	0.00224767850872	0.0969919500146	-4.29695652363	-37375.254018	-37379.5509745
0.00219915686137	0.00160171446475	0.153494946831	-3.63698903612	-37370.4005622	-37374.0375512
0.00211269006008	0.00203987040622	0.252605357478	-3.3962753192	-37363.6350227	-37367.031298
0.00208682550951	0.0020614887701	0.413050825847	-3.28959140348	-37364.6141483	-37367.9037397
0.0020028955501	0.00230313268213	0.328641992278	-3.36535461067	-37363.9133758	-37367.2787305
0.00200277058753	0.00227051735152	0.346033889179	-3.34471097614	-37363.7419451	-37367.0866561
0.00214843928522	0.00188856115988	0.23519304269	-3.39237227421	-37364.3153608	-37367.707733
0.00195213597925	0.00197451387684	0.221195521489	-3.38744378645	-37366.7878202	-37370.175264
0.00199503275897	0.00227002935756	0.237562502399	-3.467089736	-37364.0791955	-37367.5462853
0.00191621348389	0.00226381379096	0.37482315218	-3.30419313185	-37364.2029459	-37367.507139
0.00188913844137	0.00237341111172	0.309848414381	-3.36528192664	-37364.7074642	-37368.0727461
0.00211706344881	0.0019694155589	0.329945492113	-3.28628694018	-37363.794879	-37367.0811659
0.00203587953705	0.00222697539971	0.247785079486	-3.44471448375	-37363.7690409	-37367.2137553
0.00204166762022	0.00227981456166	0.293964248	-3.39854673581	-37364.096901	-37367.4954477
0.00201840313071	0.0020883304608	0.360621794686	-3.27991966503	-37363.4398997	-37366.7198193
0.00201738471934	0.00207248251769	0.309729723828	-3.3013225662	-37363.2178682	-37366.5191907
0.0020143933591	0.00189005042648	0.350837134189	-3.21326949492	-37365.611972	-37368.8252415
0.00197552925842	0.00229190674814	0.319870270749	-3.35751075037	-37363.6274217	-37366.9849324
0.00214375876131	0.00206969807384	0.231489148195	-3.46168945721	-37364.4867306	-37367.9484201
0.00219364785313	0.00185060980847	0.237792708667	-3.39003585418	-37364.9663893	-37368.3564252
0.00184764254283	0.00239908687686	0.428365820919	-3.33049535834	-37365.7553243	-37369.0858197
0.00211353164153	0.00214504291127	0.255338295212	-3.42878792053	-37364.2186222	-37367.6474101
0.00211223488009	0.00203691059022	0.304244671515	-3.32688473451	-37363.6055235	-37366.9324083
0.00206324682663	0.00216627877664	0.334668022663	-3.33377986311	-37363.6736081	-37367.007388
0.00212367302229	0.00180182829122	0.293584136338	-3.26160806409	-37364.7774705	-37368.0390785
0.00216751873827	0.00201854005614	0.265920281951	-3.38603732922	-37364.6125447	-37367.9985821
0.00200905022398	0.00210452832093	0.2038171464	-3.50431843574	-37364.6916901	-37368.1960085
0.00202967735108	0.00216054157117	0.378340279874	-3.30563644578	-37363.6731129	-37366.9787493
0.00200092148964	0.00214913201536	0.359051451587	-3.29585487674	-37363.3828518	-37366.6787067
0.00212619152015	0.00190468635596	0.301842638808	-3.28853433905	-37363.8666977	-37367.155232
0.00191595300269	0.0022248459416	0.360443350601	-3.29337715986	-37364.2435779	-37367.536955
0.00202821002316	0.00208122237188	0.298143585593	-3.31864601927	-37363.1164251	-37366.4350711
0.00209201982113	0.0017701307387	0.378266155822	-3.19384509259	-37366.6034654	-37369.7973104
0.00181345687481	0.00216862326606	0.293409106979	-3.28159547669	-37368.9600344	-37372.2416299
0.00195763986205	0.0024150148368	0.270260866151	-3.44799701638	-37364.7763816	-37368.2243786
0.00208913857703	0.00199459715313	0.26031178212	-3.35884377689	-37363.4045455	-37366.7633892
0.00201482374015	0.00213171979172	0.33815504127	-3.30276404028	-37363.2080324	-37366.5107964
0.00212054308664	0.00207422180429	0.18382190996	-3.6077199715	-37365.2171124	-37368.8248324
0.00218263760312	0.00200753435915	0.248225574413	-3.41809710049	-37364.9794081	-37368.3975052
0.00193074123147	0.00217348133437	0.226570320295	-3.43612320568	-37365.2497707	-37368.6858939
0.00211514836998	0.00202226408101	0.299447997456	-3.32728300756	-37363.5878741	-37366.9151571
0.00194339134295	0.00216977713416	0.308555042879	-3.311260582	-37363.848171	-37367.1594316
0.00204798865128	0.00210922724789	0.175279410149	-3.63263757258	-37365.5104051	-37369.1430427
0.00219503659804	0.00173237749096	0.171145004243	-3.57720296008	-37367.4848886	-37371.0620916
0.00181722974408	0.00245666273662	0.425546657416	-3.34104772117	-37366.4665555	-37369.8076032
0.00197064210568	0.00196135300372	0.256974065973	-3.31169153246	-37365.6453277	-37368.9570192
0.00202852157313	0.0020244840808	0.249769619613	-3.3665773627	-37363.6999708	-37367.0665482
0.00201116895086	0.00243008984425	0.30655731662	-3.43051988876	-37365.5916959	-37369.0222158
0.00210412610692	0.00198284517767	0.349158947285	-3.27704140705	-37363.8352391	-37367.1122805
0.00195501269135	0.00223393055171	0.272063026025	-3.37882707514	-37363.7658472	-37367.1446743
0.00193704028036	0.00227499652778	0.375488691895	-3.31520640888	-37363.943264	-37367.2584704
0.00194015089736	0.0023011705613	0.334160511004	-3.33990931631	-37363.8031296	-37367.1430389
0.00204489233015	0.00231769659401	0.192367557177	-3.63391059285	-37365.7203332	-37369.3542438
0.00205969143972	0.00188784795991	0.289426106208	-3.27209675237	-37364.3104018	-37367.5824986
0.00187739766159	0.00241642981967	0.462760450186	-3.35503381583	-37365.6357829	-37368.9908167
