split.time	theta	rho	log.prior	log.likelihood	log.posterior
0.0019475974869	0.00214162099528	0.243246513538	-3.39267818512	-36698.9526864	-36702.3453646
0.00201503935614	0.00209575447378	0.218515258833	-3.45877483469	-36698.9958869	-36702.4546617
0.00198159124298	0.00238462397481	0.299683128271	-3.40997691553	-36700.2403125	-36703.6502894
0.0019421704192	0.00204913145319	0.301412296128	-3.27451814344	-36699.579016	-36702.8535342
0.00203438442379	0.00213254207799	0.333636786718	-3.31222073404	-36699.571774	-36702.8839947
0.00199247463615	0.00239057483362	0.275792575637	-3.44334521296	-36700.2649508	-36703.708296
0.00194953527872	0.00214759987787	0.39103631946	-3.27202745504	-36699.6266419	-36702.8986694
0.0019498451971	0.00226664941115	0.233764835397	-3.45883476085	-36698.7861834	-36702.2450182
0.00190439582524	0.00220295521252	0.195195324715	-3.53355873082	-36700.448115	-36703.9816738
0.00185179900722	0.0023940518468	0.35818646878	-3.33378935299	-36699.8756807	-36703.2094701
0.00195392072606	0.00213950665629	0.216246562759	-3.45953478849	-36699.3164699	-36702.7760047
0.00211453677831	0.00206575379285	0.212297277411	-3.50101129949	-36700.1634505	-36703.6644618
0.00197760687853	0.00194241886758	0.232384208151	-3.35716891664	-36700.8049165	-36704.1620854
0.00188244190069	0.00225173574998	0.326618794161	-3.3068551694	-36699.1672045	-36702.4740597
0.00215793312447	0.00160893504742	0.143927201737	-3.68809911947	-36706.5350322	-36710.2231313
0.00194495509013	0.00218595503226	0.187563744127	-3.57067661701	-36699.9731876	-36703.5438643
0.00199133469499	0.00231637421644	0.204740013055	-3.57110931959	-36699.413165	-36702.9842743
0.00200425290229	0.00220921051942	0.262054420701	-3.40207946677	-36698.7126773	-36702.1147568
0.00195365983386	0.00193400851886	0.274951164229	-3.26886442901	-36701.2192376	-36704.488102
0.0020154139205	0.00203169500972	0.280814023608	-3.31621908576	-36698.9562002	-36702.2724193
0.00194875796717	0.00217770210459	0.190830541713	-3.55609888145	-36699.8467027	-36703.4028016
0.00191788784226	0.00223994490555	0.322883122206	-3.31697937969	-36698.7886334	-36702.1056128
0.00194864022825	0.00240108417746	0.268505981704	-3.44240381262	-36699.5075854	-36702.9499892
0.00210119896056	0.00207438247524	0.208922078569	-3.50960636695	-36699.9108078	-36703.4204142
0.00188035505493	0.00230154751965	0.356998941563	-3.31008356028	-36699.3692124	-36702.6792959
0.00190249984607	0.00234119885624	0.251462343667	-3.43318998333	-36699.0553803	-36702.4885703
0.0019970098832	0.00194512743958	0.251586645184	-3.32483472177	-36700.1304859	-36703.4553206
0.00218542829022	0.00194871631797	0.236664447369	-3.42270760808	-36702.0705188	-36705.4932264
0.00194775573331	0.00214487896113	0.278171171635	-3.33616042529	-36698.6917154	-36702.0278758
0.00199020599828	0.0021668887791	0.221625377054	-3.46697304177	-36698.8163417	-36702.2833147
0.00203465990644	0.00191600428084	0.187462599512	-3.50770127291	-36701.0874226	-36704.5951239
0.00206317902778	0.00192438925436	0.230299312955	-3.38573820138	-36699.939838	-36703.3255762
0.00195012401404	0.00205680920426	0.301370968646	-3.27996818877	-36699.3437713	-36702.6237395
0.00191849281845	0.00225353661478	0.250649751676	-3.40838161244	-36698.8382691	-36702.2466507
0.00194845791474	0.00226791927216	0.362036236719	-3.31952580916	-36699.3807698	-36702.7002956
0.00196419489728	0.00233732394091	0.264965331159	-3.42990652215	-36699.0708445	-36702.500751
0.00196817113205	0.00218315067222	0.186841283642	-3.58056777028	-36699.6898018	-36703.2703695
0.00194876067702	0.00208114122935	0.16143361289	-3.65963315772	-36701.8327998	-36705.4924329
0.00200536439296	0.00234647870737	0.291930654535	-3.41223123015	-36700.2234743	-36703.6357055
0.00204997419788	0.00214435531393	0.262832214179	-3.39359363403	-36699.1345349	-36702.5281285
0.00189856108797	0.00232588135704	0.371449765032	-3.32131118614	-36699.5496737	-36702.8709848
0.00199080574434	0.00233488869978	0.217604693222	-3.53868981358	-36699.409292	-36702.9479818
0.00229744623675	0.00165137248526	0.284183664195	-3.28699296371	-36707.6461833	-36710.9331763
0.00193389579549	0.00213306274579	0.358429978894	-3.26727798772	-36699.3067043	-36702.5739823
0.0019521494073	0.00212188403191	0.372794154257	-3.26601167066	-36699.4262123	-36702.6922239
0.00197813473808	0.00238624621096	0.330028491364	-3.38617749669	-36700.7022963	-36704.0884738
0.00202627783938	0.00201438992503	0.193163079177	-3.51633757122	-36699.9423212	-36703.4586588
0.00196251851359	0.00203337883592	0.337988655555	-3.25013201588	-36699.619553	-36702.8696851
0.0018277387314	0.00224180959503	0.312266360523	-3.29517616496	-36700.5648793	-36703.8600555
0.00187527747321	0.00231908942364	0.314312556774	-3.33732939801	-36699.1474721	-36702.4848015
0.0021019709069	0.00196097664469	0.183531412135	-3.56299186488	-36700.4925401	-36704.055532
0.00192639101339	0.00234336010105	0.27236272434	-3.40820688177	-36698.8969723	-36702.3051792
0.00201894830238	0.00219172602277	0.244929342424	-3.43178390066	-36698.8055515	-36702.2373354
0.0019393041431	0.00192841135166	0.209484745211	-3.40096469665	-36702.7261678	-36706.1271325
0.00201785512297	0.0020110792592	0.271530608574	-3.32234858805	-36699.0863684	-36702.408717
0.0020282387925	0.00204766768303	0.318912535199	-3.28935115942	-36699.1902206	-36702.4795717
0.00204216492596	0.00242051429168	0.252367685977	-3.50849723025	-36701.9844642	-36705.4929615
0.00190442722934	0.00233165010922	0.345551665409	-3.33335113661	-36699.2562493	-36702.5896004
0.00205432306708	0.0021524129525	0.2422427348	-3.43557004756	-36699.1793767	-36702.6149467
0.002026932204	0.00199944871832	0.277279513881	-3.3135773081	-36699.1609696	-36702.4745469
0.00187441757284	0.00218825128005	0.289689532655	-3.31287276642	-36699.7059176	-36703.0187904
0.001841121663	0.00216297323795	0.323448698717	-3.26325000173	-36701.0057685	-36704.2690185
0.00192489099632	0.00208158326792	0.268583097558	-3.3193045533	-36699.6584992	-36702.9778038
0.00193551895604	0.00224563200873	0.273766910313	-3.37398505135	-36698.5739701	-36701.9479551
0.00205270123187	0.00221998519092	0.240004223782	-3.46387467007	-36699.5487371	-36703.0126118
0.00189290046943	0.00223098658952	0.231424388834	-3.43208620818	-36699.613751	-36703.0458373
0.00175097769567	0.00242270404468	0.250582699417	-3.4145835419	-36702.8591685	-36706.2737521
0.00192835499968	0.00248096318174	0.252396725044	-3.49125394543	-36700.135756	-36703.62701
0.001888025521	0.00216672891131	0.376117735277	-3.25959427166	-36699.9452915	-36703.2048858
0.00192720168818	0.00225093243565	0.200734131694	-3.53886245487	-36699.6134304	-36703.1522928
0.00187916857984	0.00220158222192	0.168438335328	-3.64120962907	-36702.2878829	-36705.9290925
0.001965826006	0.00199595771281	0.289845635679	-3.27595002736	-36699.8134244	-36703.0893744
0.00207660096819	0.00211208798792	0.233528431406	-3.44811947042	-36699.4461852	-36702.8943046
0.00198081788133	0.00220038654521	0.173750319537	-3.64902841412	-36699.9589433	-36703.6079717
0.00184550567628	0.00217570165947	0.348397587915	-3.25622496846	-36700.7604173	-36704.0166422
0.00194488742897	0.00239388961452	0.217517703462	-3.5446108283	-36699.533985	-36703.0785958
0.00177284012776	0.00229434563949	0.514641054473	-3.29731612697	-36704.3148928	-36707.612209
0.00204582639943	0.00203646106992	0.33705195924	-3.28057348208	-36699.6536497	-36702.9342231
0.00197873151571	0.00236213553281	0.310967250836	-3.39081144112	-36700.0364423	-36703.4272538
0.00192793670149	0.00232348371527	0.249837171886	-3.43841881742	-36698.8684835	-36702.3069023
0.00189860608843	0.00219296260184	0.363269678993	-3.27528315883	-36699.4471324	-36702.7224155
0.0020560183679	0.00192705460485	0.289379170616	-3.28413393908	-36699.8322245	-36703.1163585
0.00194059888841	0.00214025064355	0.24171292758	-3.39296351365	-36699.083862	-36702.4768255
0.00195048193499	0.00220511995675	0.204893522753	-3.51640988689	-36699.3213655	-36702.8377754
0.0018849275134	0.00239276033696	0.274123667998	-3.40970452852	-36699.2673826	-36702.6770871
0.0018322971506	0.00234145990338	0.29407021915	-3.34940513863	-36699.9202566	-36703.2696618
0.00184762882034	0.0022146725036	0.278106927936	-3.32740089706	-36700.332153	-36703.6595539
0.00196793544195	0.00229859629042	0.271726580007	-3.40708659511	-36698.8437477	-36702.2508343
0.00190027669727	0.00226780937214	0.239687598574	-3.42926335489	-36699.1973467	-36702.6266101
0.00193119266059	0.00224232880812	0.248171355038	-3.41335764594	-36698.7450191	-36702.1583767
0.00194335744195	0.00252099036885	0.188579229735	-3.68774278172	-36701.0374501	-36704.7251929
0.00195439544357	0.00220971096543	0.253038322291	-3.40048167846	-36698.5747446	-36701.9752263
0.00187452139462	0.00207005123554	0.39277670227	-3.21907711881	-36701.8125069	-36705.0315841
0.00194807887734	0.00211897020209	0.331061501661	-3.27899477763	-36698.9948651	-36702.2738599
0.00197012489272	0.00215071224916	0.29547812588	-3.32581247186	-36698.5597019	-36701.8855144
0.00194444965388	0.00211853225554	0.426928331163	-3.26182938865	-36700.3997659	-36703.6615953
0.0019150787024	0.00232835563934	0.259767771664	-3.41823074066	-36698.8795037	-36702.2977345
0.00188722279999	0.00211034335648	0.325466770014	-3.25864866295	-36700.194516	-36703.4531647
0.00197924387691	0.00200899341846	0.306613268654	-3.268557248	-36699.4693308	-36702.737888
0.00204980949501	0.0020157824754	0.290251703084	-3.31153099121	-36699.2249782	-36702.5365092
0.00204007631696	0.00255305255321	0.143937307153	-3.97257761877	-36703.3204169	-36707.2929945
0.00197516285333	0.00248053998439	0.139026780241	-3.95953393308	-36702.0920757	-36706.0516097
0.00205484801509	0.00211341446061	0.253714210504	-3.39977010981	-36699.0798617	-36702.4796318
0.00206345818334	0.00197038276437	0.26667660011	-3.3313635484	-36699.4430851	-36702.7744487
0.00199715776351	0.00213098074287	0.271425218249	-3.35745161786	-36698.5597951	-36701.9172467
0.0020557795493	0.00213637278786	0.388381094511	-3.30504552571	-36701.3399262	-36704.6449717
0.00208973955986	0.00193118605741	0.218070035281	-3.42901064797	-36700.0482536	-36703.4772643
0.00197259274606	0.00226314733118	0.206211864736	-3.54061172158	-36699.1222385	-36702.6628502
0.00193874265018	0.00219878367361	0.402152503508	-3.28637486456	-36699.762428	-36703.0488029
0.00198289489195	0.00209026839272	0.362617154604	-3.26773888423	-36699.3769267	-36702.6446656
0.00208129260316	0.00188791315839	0.302400531575	-3.26648396053	-36700.4052471	-36703.671731
0.00191261087616	0.00230514181383	0.33174104306	-3.33330808849	-36698.9963413	-36702.3296493
0.00198141048167	0.00198171380729	0.508074172311	-3.25311441838	-36703.2497176	-36706.502832
0.00188802884539	0.00243363067572	0.378416388096	-3.35580751363	-36700.4895069	-36703.8453144
0.00205051666673	0.00211585324462	0.331358380508	-3.31320894984	-36699.8233393	-36703.1365483
0.0018375708786	0.00246031037841	0.213448023543	-3.54441348373	-36700.9225425	-36704.466956
0.00191695356406	0.00215638304022	0.204053043312	-3.49031059708	-36700.2193252	-36703.7096358
0.0019139623933	0.00215375699924	0.269423425546	-3.33992233168	-36699.1850168	-36702.5249392
0.00193314519768	0.00227043143353	0.264732330462	-3.39540848786	-36698.6354054	-36702.0308139
0.00191135051232	0.00225883645039	0.298423527746	-3.34154476431	-36698.7292197	-36702.0707644
0.00192947452081	0.0021915504377	0.241438054478	-3.40804628334	-36698.9735724	-36702.3816187
0.00201015118528	0.00196550226208	0.245047985172	-3.3489368568	-36699.7161334	-36703.0650703
0.00193311960946	0.00223045755808	0.262275617439	-3.38488391714	-36698.6349951	-36702.019879
0.00208122264019	0.00199120267542	0.325152914372	-3.28406757234	-36700.1392837	-36703.4233513
0.00196649977734	0.00208700478215	0.276670939982	-3.32407154011	-36698.855063	-36702.1791346
0.00205771808328	0.00204526515192	0.232656145228	-3.41998634316	-36699.1517722	-36702.5717586
0.0021306077381	0.00176790195907	0.311916198148	-3.23615719873	-36702.2910498	-36705.527207
0.00205799367326	0.00214418807179	0.203365257567	-3.53696563035	-36699.4051041	-36702.9420698
0.0019441378559	0.00224679970325	0.302352327643	-3.34462221176	-36698.6131867	-36701.9578089
0.00180952159001	0.00239519936838	0.4098515164	-3.3144449833	-36701.0283973	-36704.3428423
0.00192853664643	0.00223975870398	0.389203606872	-3.29797255933	-36699.5689973	-36702.8669699
0.00201624126491	0.00221376113032	0.206672699996	-3.53646595021	-36699.1233635	-36702.6598294
0.00189202059032	0.00249224426993	0.163312442348	-3.77829180171	-36701.6755472	-36705.453839
0.00191658122061	0.00207193754544	0.233454345496	-3.37874257307	-36700.4477899	-36703.8265325
0.00180991270246	0.00235196756889	0.291919768686	-3.34814150176	-36700.5058426	-36703.8539841
0.00210104686233	0.00226539903867	0.181117976583	-3.68066154823	-36701.2196388	-36704.9003004
0.00204997436341	0.00192823944657	0.237347740128	-3.36622998897	-36699.8801207	-36703.2463507
0.00210244146259	0.00213513283373	0.291934643918	-3.3701887785	-36700.9384344	-36704.3086231
0.00203211161877	0.0022211861937	0.289156393534	-3.37929372377	-36699.4815164	-36702.8608101
0.00189955547275	0.00260281399475	0.288980457616	-3.47303567507	-36701.8818983	-36705.3549339
0.00181259337343	0.00236758102087	0.259513331618	-3.3986892068	-36700.6915251	-36704.0902143
0.0019569404402	0.002371292019	0.23256238432	-3.50200055163	-36699.3035697	-36702.8055703
0.00190793071723	0.00243097452996	0.248671759263	-3.47298723842	-36699.5317041	-36703.0046914
0.00191856005515	0.0019636784721	0.363167114977	-3.2014471355	-36702.0960879	-36705.297535
0.00200740413693	0.00212615732112	0.253461739671	-3.3881895864	-36698.6185163	-36702.0067059
0.00192391022145	0.00202010924294	0.247748275251	-3.33286507147	-36700.7769077	-36704.1097728
0.00195396511687	0.00239315670293	0.204287489128	-3.5876484422	-36699.720495	-36703.3081435
0.00200401547236	0.00217067997118	0.179947540318	-3.6178183101	-36699.6732862	-36703.2911045
0.00204548176672	0.00218942301926	0.278387301634	-3.38561088396	-36699.4277806	-36702.8133915
0.00198474468737	0.00220182923081	0.317050633353	-3.33025781099	-36698.8379408	-36702.1681986
0.00194374868573	0.00192019589725	0.363895728282	-3.19497936819	-36702.26426	-36705.4592394
0.00202546917411	0.00201687567428	0.382199687796	-3.25301541198	-36700.2225846	-36703.4756
0.00194281387279	0.00229689514943	0.19476637489	-3.58205738845	-36699.5620029	-36703.1440603
0.00207783860339	0.00189807001236	0.205131922169	-3.45255842331	-36700.5167823	-36703.9693407
0.00190877173886	0.0025286537649	0.287285290142	-3.45084926452	-36700.7742396	-36704.2250889
0.00190211166899	0.00219841930331	0.291674696967	-3.3236562864	-36699.0152731	-36702.3389294
0.0019257292423	0.00221993996236	0.39874965931	-3.28951993656	-36699.6958229	-36702.9853428
0.00202612775689	0.00239500574434	0.210519119892	-3.59353426436	-36700.6466057	-36704.24014
0.00187223438486	0.00224944376344	0.420260920944	-3.28328740579	-36700.3573592	-36703.6406466
0.00193496459035	0.00211029623336	0.324648620679	-3.27533289271	-36699.15935	-36702.4346828
0.00197316710941	0.00225094881601	0.29732359854	-3.36091536819	-36698.7561181	-36702.1170335
0.00197624982663	0.00227404614932	0.305766596052	-3.36239839375	-36699.0151673	-36702.3775657
0.00223739701747	0.00173479669318	0.159266242771	-3.65683692594	-36704.4818845	-36708.1387214
0.00197627511788	0.00235765411698	0.334782592752	-3.37247717642	-36700.3240519	-36703.696529
0.00196324278714	0.0021644911116	0.340432141182	-3.29549218477	-36698.8931214	-36702.1886136
0.00182251913817	0.00262257028438	0.306001890977	-3.43762277691	-36701.7651649	-36705.2027876
0.00193871990408	0.0021367054326	0.338592336702	-3.27808690577	-36699.0400552	-36702.3181421
0.00184982080123	0.00238260300364	0.319734639584	-3.34794473646	-36699.5931618	-36702.9411066
0.00190334936198	0.00233564215754	0.27621669362	-3.39228435881	-36698.9112277	-36702.303512
0.00204022786081	0.00198655881583	0.167825769214	-3.62379840619	-36700.8863787	-36704.5101771
0.00202810484657	0.0023833942352	0.154200573428	-3.83828544524	-36701.190123	-36705.0284085
0.00199343413752	0.00209530224389	0.304479266439	-3.30557135529	-36698.7502049	-36702.0557762
0.00199274662325	0.0022136027833	0.220415265899	-3.48782081973	-36698.8366085	-36702.3244293
0.00205090498318	0.00187513024941	0.262299987622	-3.30142934574	-36700.4291852	-36703.7306145
0.00187841838863	0.00247342528504	0.24839046329	-3.47910423305	-36699.9414028	-36703.420507
0.00190545624641	0.00244068008949	0.342769789118	-3.37464789845	-36700.1984221	-36703.57307
0.00191649484364	0.00231093961212	0.266164606524	-3.40218849985	-36698.7930158	-36702.1952043
0.00192683634799	0.00223755567493	0.323880790387	-3.31850555876	-36698.7548263	-36702.0733319
0.00204246418126	0.00215142251204	0.269544664038	-3.38320879744	-36699.064626	-36702.4478348
0.00192383459239	0.00229966678566	0.369971097942	-3.32067640909	-36699.4828353	-36702.8035118
0.00194670217062	0.00209249277623	0.292318319032	-3.30044865602	-36699.0415723	-36702.342021
0.00193277154887	0.00238017650784	0.235331310897	-3.49062169862	-36699.2559964	-36702.7466181
0.00212700067599	0.00194780944098	0.205510728763	-3.4856149365	-36700.4825161	-36703.9681311
0.00196400355311	0.00222121590288	0.305604097284	-3.3392910229	-36698.6312395	-36701.9705305
0.00203395091114	0.00199122229268	0.231765272526	-3.39495464959	-36699.3958406	-36702.7907953
0.00198530002897	0.0022293811732	0.242828973277	-3.43789058519	-36698.6571443	-36702.0950349
0.00191725029582	0.00223526548671	0.182500481979	-3.60002957422	-36700.4288442	-36704.0288738
0.00209537263997	0.00214426390857	0.136016903219	-3.90312707187	-36701.6175174	-36705.5206445
0.00215759262644	0.00194634251049	0.33370131661	-3.29065681245	-36702.5841323	-36705.8747891
0.00210258969179	0.00190673861827	0.182394792684	-3.54957411717	-36700.9063688	-36704.4559429
0.0019454103262	0.00209694419732	0.299153019341	-3.29459669949	-36699.0274936	-36702.3220903
0.00197477656166	0.00219876381857	0.307389777054	-3.33339085976	-36698.6514007	-36701.9847915
0.0020222905282	0.00210012802446	0.310337116007	-3.31227543164	-36698.9777704	-36702.2900458
0.00210595175166	0.00206231620787	0.204248937921	-3.52199566811	-36700.0171256	-36703.5391213
0.00193025373714	0.00213347972342	0.357111882781	-3.26659565681	-36699.326824	-36702.5934197
0.00207009619661	0.00216352041186	0.272176622638	-3.39341931461	-36699.8091209	-36703.2025402
0.00200767612318	0.00202367339159	0.399434226827	-3.24815782976	-36700.3951741	-36703.6433319
0.00210182618837	0.00228160822271	0.231312779642	-3.52289458251	-36701.7467506	-36705.2696452
0.00188869962386	0.00226735606227	0.276779880279	-3.3618586079	-36699.0297539	-36702.3916125
0.00211920338032	0.00212025917411	0.233419290826	-3.4663114221	-36700.6249021	-36704.0912135
0.00199920185357	0.00229956173675	0.257021405785	-3.4412925447	-36699.2059001	-36702.6471926
0.00196036737816	0.00223992559021	0.232103787351	-3.45666405741	-36698.7387929	-36702.1954569
0.00181660588209	0.0025333089889	0.522826043479	-3.40286592514	-36704.2173718	-36707.6202377
0.00198231163566	0.00208695274498	0.302247322022	-3.30081620903	-36698.7838104	-36702.0846266
0.00183232187075	0.00237449514431	0.197330090795	-3.56374030461	-36701.5157102	-36705.0794505
0.00191355845236	0.00235688255889	0.341944987501	-3.34720429269	-36699.4149454	-36702.7621497
0.00200753727222	0.00203684241324	0.366507525798	-3.25652537705	-36699.7422083	-36702.9987337
0.00194334741499	0.00242990259986	0.177096536353	-3.70360179623	-36700.5063264	-36704.2099282
0.00202725272696	0.0022729119183	0.182411282231	-3.65185623742	-36699.8421807	-36703.4940369
0.00196789766187	0.00216077350865	0.408530670164	-3.28298873236	-36700.0137132	-36703.2967019
0.00184190817572	0.00223118892515	0.30868126227	-3.29896681992	-36700.207661	-36703.5066278
