split.time	theta	rho	posterior
0.00198747143255	0.00202458008237	0.171917026791	-43617.6996755
0.00188244014096	0.00255100428995	0.226790801296	-43615.9353527
0.00199195163093	0.00206806536776	0.423924256602	-43610.4969765
0.00202845191219	0.00201013450518	0.370852203738	-43610.5770488
0.00202300654122	0.00203330823835	0.31714073913	-43610.8729947
0.00189987237261	0.00231392647535	0.308083167704	-43611.6871421
0.00187354315732	0.0023250478912	0.33584220999	-43611.6501198
0.00188604016401	0.00236671620014	0.492028613104	-43611.8007562
0.00195641170637	0.00210145914861	0.248054421555	-43613.0648829
0.00187682930559	0.00216824537719	0.415768279275	-43611.7551971
0.00200071956536	0.00222701679804	0.495518037567	-43611.8619883
0.00198115948056	0.00205106643342	0.489076691229	-43611.2329248
0.00206035356335	0.00191080667163	0.421700945562	-43611.3873879
0.0020326990681	0.00186432528967	0.532451203708	-43613.5362679
0.00195043168594	0.00216906734768	0.464190647686	-43610.701426
0.00207407955141	0.00200033806096	0.366479909027	-43610.8670385
0.00194265763735	0.00224478771507	0.413950574656	-43610.4985833
0.00196069279028	0.00194342524701	0.380337656158	-43612.4802507
0.00199057090668	0.00230099979966	0.343502228766	-43611.3094558
0.00186274074013	0.00251083383171	0.387805112439	-43612.6343963
0.00197534916203	0.0021270043803	0.485973402598	-43610.9242677
0.00185838838459	0.00202629239503	0.40294128024	-43615.0271296
0.00178213080682	0.00253270824878	0.414727689163	-43613.6577315
0.00197668395472	0.00213022652651	0.399423338358	-43610.2832872
0.00188028911705	0.00238468707364	0.365971991635	-43611.4611539
0.00182245796293	0.00249918085243	0.439053673589	-43612.8008771
0.00195377860514	0.00220602561622	0.386495826541	-43610.3407783
0.00176798878772	0.00251874609696	0.399788737073	-43613.9731409
0.00182925880825	0.00241955212303	0.421743809216	-43612.1557497
0.00206966714508	0.00192516560152	0.456129175629	-43611.592042
0.00198678426221	0.00199122759431	0.318148053337	-43611.6093365
0.00195238085752	0.0021730480705	0.331129645861	-43610.6975268
0.0020446980769	0.0018458437752	0.466436657223	-43612.7781259
0.00199814727588	0.00214806130923	0.503436924002	-43611.3349415
0.00196917310377	0.00222966149415	0.421987642546	-43610.5711548
0.00200378158979	0.00200345465581	0.340421111994	-43610.9490666
0.00202727335183	0.00225165033408	0.288124421534	-43611.9237927
0.00192830621334	0.00219307856678	0.415319939904	-43610.5343144
0.00195796667433	0.00210433094943	0.345257197053	-43610.7429242
0.00194823373432	0.00227127400895	0.366066790191	-43610.607652
0.00193882393315	0.00217162089217	0.379148849141	-43610.4779917
0.00195670988065	0.00227486458073	0.294281502826	-43611.4232144
0.00210635508105	0.00202094192154	0.316097294972	-43611.646308
0.00197945377809	0.0021056347642	0.357671645016	-43610.4109602
0.0018790606869	0.0021908221257	0.401463334273	-43611.4904854
0.00193794739009	0.0021025862419	0.388158407164	-43610.8494419
0.00198918985624	0.00208773867116	0.366388887574	-43610.373722
0.00207260828676	0.00211719180327	0.361040108914	-43611.2717984
0.00207935024433	0.00181796901705	0.567036544202	-43614.4171116
0.00195184332674	0.00237744198888	0.297307091867	-43612.1025777
0.00200600902579	0.00197676928783	0.383452706459	-43610.975371
0.00203439519824	0.0022285617377	0.344469492802	-43611.385933
0.00198736460082	0.00214365154543	0.495810931568	-43611.1076474
0.00185644266508	0.00223281963733	0.372917066871	-43611.9600591
0.00196455920314	0.00216164067245	0.454037188587	-43610.5810293
0.00196461144456	0.0022171536664	0.285829794355	-43611.4138678
0.00198381875773	0.00216550453429	0.570682906275	-43612.375453
0.00201892456068	0.00242299080676	0.34987107687	-43614.0399596
0.00197396133221	0.00217393649015	0.535687792105	-43611.6937368
0.00190361334967	0.00226095476736	0.372663979721	-43610.8106119
0.00198227901364	0.00226392755805	0.404506520299	-43610.8797842
0.00191475039659	0.00228135952055	0.375446379151	-43610.7088378
0.00214810832163	0.00195295365449	0.349355202328	-43612.3695878
0.00190119336652	0.00245837795722	0.435421569417	-43612.3495271
0.00189962397603	0.00231783532596	0.424171866893	-43610.9420666
0.00200401929334	0.00204130904788	0.329792811005	-43610.7766237
0.00201604611765	0.00212339495437	0.271736049852	-43611.5791423
0.00200457626788	0.00196348604715	0.412579705582	-43611.1885304
0.00207880305158	0.00205940119973	0.573617028583	-43613.8519451
0.00194484624319	0.00209282268849	0.456524521624	-43611.0295758
0.00203829719547	0.00211097445623	0.369569165345	-43610.575657
0.00201762123939	0.00216858367391	0.353383798094	-43610.5896892
0.00198832770632	0.00213725123435	0.42625327376	-43610.3939945
0.00196474730413	0.00210256231872	0.376214574446	-43610.4729696
0.00205473869665	0.00202311986492	0.429965637317	-43610.8968155
0.00195366411933	0.00230502959238	0.349279511567	-43610.9192865
0.00197869556886	0.00204888973575	0.275117611194	-43612.1166054
0.00185750720301	0.00239730017648	0.473448704086	-43611.9407816
0.00199382340652	0.002096411063	0.400412170037	-43610.3118462
0.00196498869	0.00217915139047	0.427728299835	-43610.4044237
0.00193587564543	0.00205864217185	0.406496931259	-43611.3386533
0.00187977133127	0.00231500137548	0.330983171327	-43611.6022173
0.00203096171623	0.00212830161939	0.43765819649	-43610.909674
0.00195046922511	0.00216314615302	0.36574401692	-43610.4342951
0.00204776727805	0.00195869247476	0.387820188581	-43610.870677
0.00201948391724	0.00217790166605	0.338907266603	-43610.7255413
0.00194612934122	0.00218542481483	0.376534802773	-43610.3905989
0.00192914597985	0.00209069763081	0.412963272471	-43611.1438055
0.00202620192836	0.00200614378245	0.38064328593	-43610.5918855
0.00194043376119	0.00222841338886	0.373375717975	-43610.4493456
0.00195076613727	0.00229769678404	0.321381331593	-43611.1052279
0.00201247326656	0.00210594419476	0.347159769491	-43610.4133144
0.00199360777231	0.00214634554348	0.353462603285	-43610.3508855
0.00204837500532	0.00218694618573	0.389295776946	-43611.4059062
0.00206748209896	0.00208902936928	0.435800666133	-43611.4320839
0.00191874355721	0.00241861365091	0.310273204891	-43612.1749127
0.00198553381857	0.0021426283908	0.331245878333	-43610.5297923
0.00205508687809	0.00203871196001	0.238474034048	-43612.7783066
0.00194168437994	0.00209926141414	0.376577827071	-43610.8398237
0.00190007044019	0.00218874270599	0.288379647816	-43612.4146717
0.00192196515043	0.0021624286719	0.369794885182	-43610.8087885
0.00206347437274	0.00173964818798	0.48751045189	-43615.0277896
0.00183393774251	0.00235961330099	0.423282383082	-43611.9463804
0.00213355870912	0.00188333345169	0.268394705046	-43612.8843511
0.00192507149344	0.0020267131878	0.27268878077	-43613.8547103
0.00200730679095	0.00201077020608	0.350591172865	-43610.7700763
0.00183986545674	0.00244837126632	0.405880021074	-43612.1492942
0.00186450978475	0.00239706997966	0.418280574226	-43611.5802112
0.00202726748138	0.00203235417196	0.431841390829	-43610.6743228
0.00194794393499	0.00201859941286	0.546072265141	-43612.9039105
0.0019539010735	0.00219840147541	0.571485834733	-43612.2595855
0.00193204975436	0.00230471923147	0.313774688336	-43611.275027
0.00196504559473	0.00245948358906	0.308420179376	-43613.211185
0.00196484572439	0.00232648438153	0.334051894296	-43611.2858629
0.00198937849561	0.00219540061966	0.313934794455	-43610.8139208
0.00199447765282	0.00211886228966	0.497481427072	-43611.1375417
0.00197894182858	0.00201566915483	0.408876072685	-43610.9619127
0.00182392809848	0.00257280178941	0.4212920274	-43613.5534637
0.00202308397039	0.00205655591857	0.453994515687	-43610.8011228
0.00208297730544	0.00203410782265	0.318905136319	-43611.2219009
0.00203046526594	0.0019835619067	0.287478862757	-43611.6695327
0.0019357468554	0.00217986442432	0.349823524149	-43610.6687803
0.0020667563696	0.00191858561483	0.522589013976	-43612.5249693
0.00210765779696	0.00189551215155	0.331929210176	-43611.6623309
0.00188826162177	0.00253518525404	0.451837340015	-43613.5993421
0.00199667393517	0.00214756746455	0.377980386762	-43610.2949399
0.00196295713878	0.00238344735972	0.413578362606	-43612.0798258
0.00198526031961	0.00209639454012	0.402789806999	-43610.3374572
0.00191166794757	0.00234278113004	0.512606868503	-43611.9454191
0.00208805747211	0.00188586424565	0.424917574261	-43611.6856463
0.00196830228239	0.00215780234622	0.360356853282	-43610.3477319
0.00189894498142	0.00260921784568	0.378836230764	-43614.6719898
0.00204588089948	0.00198917804975	0.279926861022	-43611.7166866
0.00190717452903	0.00231220416121	0.43035418381	-43610.9110081
0.00211858244558	0.0017686357402	0.441456324236	-43613.23033
0.00192023526409	0.00198327963913	0.246627430328	-43615.716306
0.00180658738449	0.00218840763733	0.399381435215	-43614.396819
0.00196914634792	0.00222504737507	0.40873067014	-43610.4770402
0.00190585720402	0.00221831033592	0.508044221484	-43611.4552484
0.00199303074339	0.00226529893044	0.436797214993	-43611.3463345
0.00198778548188	0.00222757669333	0.384946003301	-43610.5841304
0.00204126819529	0.00219741790998	0.428062289898	-43611.668745
0.00192580729514	0.0021074916723	0.229870771668	-43614.5965026
0.00201949208133	0.00195493719564	0.360993259305	-43611.110214
0.00198022504146	0.00193496348034	0.466680423906	-43612.4632629
0.00194424403485	0.00215514084462	0.639413308507	-43613.5238235
0.00193791497558	0.00226553760964	0.399251824286	-43610.5434612
0.0018056584372	0.00254481183021	0.312676519598	-43614.2557754
0.00202219608787	0.00205037223419	0.291008005723	-43611.2519495
0.00198983288642	0.00220244827049	0.425340403026	-43610.6339874
0.00198880484721	0.00208632276785	0.304175874947	-43611.0504634
0.00205296793554	0.00203795551332	0.425808437833	-43610.8464162
0.00201444138879	0.00192410031513	0.334996203861	-43611.7591598
0.00211696856019	0.00195203796296	0.39465044979	-43611.6939303
0.00199127685759	0.0021225607783	0.567790331181	-43612.2608093
0.00191848094138	0.00225356629987	0.644781619731	-43613.743634
0.00199078450736	0.00215084958691	0.547537045197	-43611.9740185
0.00196261317026	0.0021567306657	0.336838095318	-43610.5713516
0.00199760983978	0.00218210852346	0.425151052774	-43610.6057878
