sim.isolation.period sim.migration.period sim.theta sim.rho sim.mig optimizer mle.isolation.period mle.migration.period mle.theta mle.rho mle.mig logL
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	Nelder-Mead	0.00056454529276	0.00118972541345	0.00222759907614	0.330193363064	109.080778348	-39311.7738675
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	Powell	0.00142320695237	0.00327358243112	0.00122232030139	0.447325007443	3164.60898537	-39312.9526128
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	L-BFGS-B	0.000813110744852	0.00192379109055	0.00100000000002	0.400000951059	200.000000002	-39330.0607001
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	TNC	0.00121754731214	0.00119874575514	0.000999984031107	0.400000424352	200.001255195	-39338.1768046
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	Nelder-Mead	0.00163386232072	0.000193376903908	0.00199462430451	0.281085122905	1061044.23756	-39484.0381378
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	Powell	0.00137885828613	0.00104635941954	0.00162063149836	0.29336396108	1923.74103899	-39486.7201924
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	L-BFGS-B	0.00103012877272	0.00149238731922	0.001	0.399999515699	200.000000001	-39502.2886917
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	TNC	0.00103001318805	0.00149250646813	0.00100005679774	0.400061705899	200.006257262	-39502.2866845
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	Nelder-Mead	0.00119690310261	0.00106215448575	0.00174444699387	0.2781414727	713.219431437	-39656.5854958
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	Powell	0.00136018786726	0.0014599881922	0.00116482250734	0.331388203372	684.16899543	-39659.5656714
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	L-BFGS-B	0.000959266940934	0.00169514038773	0.001	0.399999437189	200.000000002	-39664.5829165
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	TNC	0.000958964443591	0.00169547060486	0.000999985825267	0.399582790108	200.000604693	-39664.5830701
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	Nelder-Mead	0.000386981799995	0.00155032563623	0.00220897056864	0.214997467515	67.4637703572	-41975.5175327
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	Powell	0.0236653179861	201.878188716	-0.00110940689147	197.252354279	21436.0708737	-inf
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	L-BFGS-B	0.000886895029078	0.00229551202066	0.001	0.399999163962	200.000000006	-41993.5660679
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	TNC	0.00138467166515	0.00145204876399	0.000999977543638	0.399908709513	199.99982128	-42005.7324378
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	Nelder-Mead	0.00136199059532	0.000853459018949	0.00222664978811	0.332432844838	683408.066469	-40750.9573021
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	Powell	201.860016324	204.458578487	0.000909604244087	205.047198441	1213.61478611	nan
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	L-BFGS-B	0.000880142623778	0.00202013504924	0.00100000000001	0.400002416461	200.000000006	-40774.9589054
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	TNC	0.00131824107432	0.00135586377635	0.00100000288871	0.4000160378	200.000060963	-40782.4616335
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	Nelder-Mead	0.00102613989476	0.000995529387948	0.00190174514922	0.308934790813	142.769414298	-41226.9834323
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	Powell	0.00148020507875	0.00140072494593	0.00122480564865	0.34436166282	723.959298299	-41230.8055812
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	L-BFGS-B	0.00110691373832	0.00161918024702	0.00100000000001	0.40000006028	199.999999999	-41237.3708289
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	TNC	0.0011069714268	0.00161919303884	0.0010000020934	0.400019299151	200.000022143	-41237.3706808
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	Nelder-Mead	0.00144647597919	0.000296116837784	0.00207765610449	0.283032248562	3.23555413489e-05	-40285.7353593
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	Powell	0.00155506546409	0.00216443200011	0.00123269242556	0.347791216836	2663.76031927	-40287.048775
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	L-BFGS-B	0.00103164329937	0.00167845888483	0.00100000000001	0.400000041203	200.000000007	-40301.6529551
.00100000000000000000	.00100000000000000000	.00200000000000000000	.40000000000000000000	250.00000000000000000000	TNC	0.00102960087779	0.00168327667688	0.00100000354697	0.399995929083	199.994878632	-40301.6534319
