isolation.period	migration.period	theta	rho	migration	posterior
0.0010154567611	0.00224673688382	0.00268024379496	0.196114508422	393.94684177	-49735.1052319
0.000843199071105	0.00370027213148	0.00196139526152	0.297330377118	311.41539616	-49734.3090768
0.00105246511251	0.00228874095001	0.00214092006548	0.194487623618	377.361511341	-49737.1539053
0.00119703120073	0.00388941669862	0.00153831486951	0.267726731441	427.469134835	-49734.5633291
0.00122605956841	0.00299573821953	0.00203726050392	0.278925011148	455.113292514	-49734.1849593
0.00124129701036	0.00288785771235	0.00168915024358	0.26492830004	277.411281326	-49736.5656878
0.000937281763667	0.00316912920223	0.00175122957127	0.294630905436	195.006003775	-49735.6488068
0.00114274542181	0.00344558593148	0.0017306427712	0.376467549184	396.29952422	-49734.5057236
0.00103403312792	0.00341160401146	0.00159369600256	0.290663928337	300.269619928	-49732.3675221
0.00112871866764	0.00272859652768	0.00214659233251	0.250891615589	412.432284487	-49733.3018258
0.00130360109586	0.00355884828822	0.00134372786119	0.345257528413	410.512790824	-49735.5139859
0.000748815785034	0.00361401102996	0.00165910397359	0.335390996116	297.529477056	-49735.166948
0.00103391871831	0.00351654075487	0.00169903471835	0.27234262111	340.702510155	-49732.288874
0.000832012558556	0.00205667145951	0.00286926275864	0.234808150853	312.140636836	-49736.2448965
0.000904475810018	0.0028493655464	0.00176097632776	0.323992764456	257.20342341	-49735.8886086
0.00100175608597	0.00405337300111	0.00122082132238	0.357117261119	273.770682768	-49734.5747535
0.00115551735492	0.0038549314899	0.00165837049184	0.267534712498	359.127515782	-49734.5896947
0.000996954070703	0.0025994879444	0.00217417062589	0.185723642649	425.586246328	-49734.9105232
0.000967343109021	0.00323176703612	0.00197943534399	0.342267268266	381.126778642	-49733.8652278
0.000793630751775	0.00316508750395	0.00198235312477	0.293270922007	274.732568528	-49732.9167269
0.000952076949841	0.00329153549242	0.0018891307084	0.283396684664	332.92261488	-49732.0009185
0.000785333437045	0.0039412772336	0.00139177661072	0.438575836348	275.659279341	-49736.564795
0.000891747819326	0.0033497713625	0.00188455970341	0.226848473841	432.432324129	-49734.6901942
0.000802781244365	0.00270526223911	0.00271884805093	0.240569630096	483.064198312	-49736.0091748
0.000613522708521	0.00288064157071	0.00226339011826	0.241861404624	216.578252664	-49735.0338015
0.000912304924837	0.00273099176955	0.00207568866295	0.259829025678	276.240506704	-49733.4738866
0.00123849615351	0.00301610953309	0.00236007983718	0.206561836887	531.233937178	-49736.3112301
0.00123237763429	0.0033784323834	0.00151620685173	0.297759913267	381.472916568	-49733.6728935
0.000930426136672	0.00309811682141	0.00192383536766	0.344099595719	383.921020496	-49735.2924633
0.0009987804686	0.003334489573	0.00199346148893	0.204363498908	331.741614131	-49734.0805996
0.000894648959468	0.00245512535769	0.00259400140909	0.20901520438	456.190495197	-49734.6140113
0.00129984452568	0.00363794526989	0.00173243648691	0.30059208488	427.546062332	-49735.5532035
0.00089935030156	0.00298302303413	0.00210654555611	0.281288245887	313.780348165	-49732.547906
0.00100692873649	0.00356818347031	0.00178651891238	0.227064732923	380.234511118	-49733.4238962
0.00108770292726	0.00320388922005	0.00158053213762	0.313210269636	232.535193882	-49734.6420925
0.00125933105309	0.00468444556176	0.00100167322444	0.684115582938	295.630909751	-49738.8816468
0.00118939933094	0.00416071150373	0.000876230419	0.624752526827	245.936123056	-49735.1805445
0.00108218533921	0.00386847186704	0.000689598195307	1.00839581189	185.850463606	-49738.0353358
0.000992282156164	0.00380651175378	0.00141279443356	0.432505186748	234.037723549	-49734.1565438
0.000933827584319	0.00310433686326	0.00201772270771	0.310726218551	356.924134535	-49732.9941215
0.00103569309021	0.00243726047005	0.00220604186765	0.25644952614	383.517177172	-49734.9679078
0.00101538937016	0.00330818153493	0.001498301711	0.281904856967	231.185551166	-49734.5143771
0.000837360385408	0.00247656789968	0.00278502451231	0.261259765453	399.97961793	-49735.8702781
0.00121952830424	0.00230645024983	0.00190151245153	0.244952903558	340.026265429	-49739.3384051
0.00110497670974	0.00223914098883	0.0025864539656	0.165194871718	586.196660925	-49736.2158782
0.000957871871993	0.00194531431366	0.00278443416516	0.22309659009	366.011175275	-49736.410842
0.000939501443843	0.00308661930789	0.00207155341157	0.222263869818	269.109799841	-49733.9118232
0.00106828799008	0.00377288999743	0.00151924603911	0.303900250621	350.690220446	-49732.9847586
0.000837278770656	0.00331473282462	0.0017884857171	0.268674194645	286.597390966	-49732.8807544
0.000943087871393	0.00363800993951	0.00166967582562	0.299716152043	333.008064323	-49732.6584888
0.00112312440592	0.0033228751893	0.00142908861071	0.409919076955	291.073816331	-49734.4139686
0.000846553302785	0.00301750954051	0.00200700513055	0.38988793056	249.418670356	-49735.7736034
0.00078819883671	0.00313236062021	0.00215001343832	0.287090508839	258.147792936	-49733.5186925
0.000781539445603	0.00318722402084	0.00162138388635	0.281087663809	212.525726768	-49735.4078977
0.000543533930433	0.00374451018103	0.00186727107368	0.315539721781	212.792009899	-49737.2005309
0.000618034969724	0.00323228937736	0.00227440566434	0.229490587236	266.222397828	-49735.2310393
0.00102277062239	0.00317237440978	0.00186576894241	0.244481225307	359.750866738	-49732.2104163
0.00119895755576	0.00339164794732	0.00165198225114	0.211807141441	444.854792348	-49734.805647
0.000907920142489	0.00330866403425	0.00208111736567	0.288187915177	325.728318683	-49732.8738069
0.000866570160186	0.00192355506472	0.00277177357272	0.230318215591	266.46492036	-49736.7582707
0.000691686086219	0.00338304817225	0.00167895462615	0.33572083645	211.597891829	-49734.7382646
0.00079612052898	0.00361167247729	0.0019861936862	0.252455270467	342.206503715	-49734.1670992
0.00100836503917	0.00360236823076	0.0019794961194	0.231268338503	527.348581143	-49734.5780135
0.00102889110084	0.00218037970992	0.00253373872068	0.232803734991	567.170678524	-49736.8202071
0.000710779621399	0.00297228336824	0.0020335761809	0.224557866667	265.823864967	-49734.7660815
0.000869307223889	0.00319190257177	0.00204512103396	0.234420333266	361.15033646	-49732.7739796
0.00112386155896	0.00321430206202	0.00200003998346	0.219855228864	391.836575814	-49733.2469521
0.00121313050689	0.00400556348648	0.00133212148178	0.446089593859	338.844182635	-49734.972559
0.000959408078301	0.0033799706051	0.00201213962198	0.273847283712	453.697236704	-49733.3662334
0.00107591691791	0.0033783501674	0.00165694165922	0.288114056674	348.93726041	-49732.2645145
0.000977683368497	0.00281481407608	0.00210923297554	0.30760176835	312.5472337	-49733.652705
0.00102463648776	0.00249559500732	0.0022396038885	0.282917812564	375.085360678	-49734.9487668
0.00108019863236	0.00315891952188	0.00191267459153	0.20745783736	284.944027538	-49735.2585183
0.00110019887089	0.00238583789551	0.00248433012468	0.21391865944	451.719175855	-49734.3770447
0.00109239538255	0.0033144870087	0.00230175758562	0.240559541889	584.198923199	-49734.8064776
0.000946804425593	0.00355550833538	0.00206872710849	0.245142803229	448.704602564	-49733.889458
0.00114340597617	0.00360459085989	0.00139644003938	0.418144630772	347.832265852	-49734.5116385
0.000617097974856	0.0032880361548	0.00209601588403	0.220164066862	273.173797306	-49735.3723747
0.00112885643976	0.00308951036557	0.00199312115985	0.187280419285	621.259666982	-49735.1550065
0.00126202110297	0.00329671483725	0.00197599616232	0.237623900744	540.318203349	-49734.229421
0.00108248626355	0.00267839673329	0.00228076940064	0.184787478553	741.59938643	-49736.1144897
0.000912927023875	0.00304738444439	0.00234107031869	0.16132192027	321.420798219	-49736.8540389
0.000940830348765	0.00266249408525	0.00229211715805	0.267327480526	317.404991064	-49733.4082989
0.00098400116821	0.00293259651425	0.00236294156648	0.181343551903	506.228270856	-49734.1804416
0.00112844249657	0.00267195847769	0.00234603067865	0.213201727974	396.867229199	-49734.2252787
0.0010943921851	0.00322499859782	0.00151682200685	0.257510509453	317.668871271	-49734.1925247
0.00113975612749	0.00292207924427	0.00198017502782	0.189920891559	475.629421776	-49734.1563839
0.00119966390447	0.00296674808078	0.00184823560002	0.195239626595	571.13389366	-49735.707972
0.00110578557112	0.0030266333843	0.0021092027429	0.186611002516	385.826016903	-49734.3165005
0.00113996598098	0.00321813536718	0.00167597730932	0.240457212991	360.323477074	-49733.2521469
0.000974313364895	0.002761662572	0.00204712422185	0.249148956387	391.712207678	-49733.8237409
0.000431264669002	0.00408185840927	0.00203768107952	0.307798457846	268.362722478	-49742.5886477
0.000210970149071	0.00270047879473	0.00284430295152	0.226532984554	125.814109365	-49741.3536593
0.000117854626888	0.00265812261525	0.00294239996063	0.238069662493	148.437917231	-49742.3689214
0.000397873820449	0.00284366262578	0.00259333630059	0.260337731361	214.785467985	-49737.8821463
0.000936625193794	0.00369121057022	0.00157258688876	0.348958756824	253.453329383	-49733.0356118
0.00114211812465	0.00349634505406	0.00185129592311	0.285308448776	441.772973602	-49733.0260353
0.00102216277893	0.00260964122882	0.00219116031428	0.255643731938	233.758325964	-49736.137983
0.000573643609225	0.00298682181424	0.00247362139219	0.233398538041	381.698519008	-49737.8044771
0.00111865315431	0.00285030095462	0.00235177982226	0.202529603471	548.010062704	-49733.6749535
0.00103034447701	0.00293060962418	0.00228116621115	0.203760983516	522.829292682	-49733.3165029
0.000974246267438	0.00262495337119	0.00227867258581	0.179374596636	576.579280977	-49736.2176043
0.00112287138326	0.00254399974979	0.00251396760295	0.173916554799	640.472948716	-49735.1741153
0.0011315283237	0.00348592129923	0.00187175800776	0.22271238923	616.070325555	-49735.076772
0.00102669555072	0.00372282484129	0.00161031270346	0.372460384538	413.192911973	-49735.3720681
0.0010393586683	0.00356356512875	0.00162431121823	0.31903667111	293.596521555	-49732.4302737
0.000954325562826	0.00268813385606	0.00201547643652	0.233352003794	334.180445768	-49734.212832
0.00101357765454	0.00362825503887	0.0015995836799	0.424156309168	312.555052313	-49734.0670651
0.00117025569064	0.00259465962253	0.00202192689986	0.245654859903	390.715649768	-49734.5645519
0.000819688138371	0.00341842381693	0.00194439080515	0.258382005358	371.840192691	-49733.7887491
0.00121127869836	0.00331442468461	0.00167773260607	0.3017523155	529.926395739	-49735.4149143
0.000820719250607	0.00306549793514	0.00224658498198	0.220303219486	328.904992938	-49733.2144102
0.000990250792729	0.00297409648969	0.00254058743718	0.211022287698	323.610239017	-49737.4149462
0.00104243031604	0.00375964212847	0.00148148317879	0.364391179611	276.991050315	-49732.9410726
0.000885840763481	0.00304735768734	0.00204053468582	0.282058407887	282.996908975	-49732.5336641
0.00106582365865	0.00303807581358	0.00183547990963	0.287684064478	297.955399863	-49732.8105309
0.000807401728997	0.00322405308586	0.00185431257527	0.289377807048	259.214437847	-49732.8828259
0.00103128270691	0.00297706933277	0.00193319082179	0.284776794767	328.706248186	-49732.5236075
0.000734316463737	0.0031619009038	0.00211066928607	0.268610246887	264.375862937	-49733.3607784
0.000949165743921	0.00298427470037	0.0019454291755	0.252021870106	338.397723666	-49732.6093699
0.00132616615554	0.00311850515789	0.00207277951071	0.231535529583	547.310532082	-49735.6416618
0.000913404653182	0.0028648654284	0.00255136491754	0.255801632856	363.667862903	-49734.7629434
0.000830349739716	0.00265798926084	0.00238834663173	0.255511393391	312.085037147	-49733.5821823
0.000801218408482	0.00262808071239	0.00237014769256	0.24354222651	222.141504549	-49734.7895094
0.000922739271791	0.00330187492745	0.00187291546044	0.296019783237	327.094151542	-49732.1959135
0.00113992171083	0.0032070474363	0.00212110216366	0.278325557486	507.824765206	-49733.7335132
0.00106777427715	0.00339107528169	0.00164507553176	0.357322588132	268.640371694	-49733.4015846
0.000740546873717	0.00373215198342	0.00206521655539	0.291491699876	417.074726559	-49737.4541905
0.000993435174213	0.00278702647637	0.00228280139852	0.211179627382	533.01532926	-49733.8340016
0.00103588621912	0.0035339255391	0.00203370440304	0.238938453337	548.133984327	-49734.2775703
0.00122201821997	0.00388156248538	0.00137465676891	0.306100259163	417.188898526	-49734.9515288
0.000825009607541	0.00326329903206	0.00218120869402	0.30317520746	340.027252284	-49733.7705581
0.00103924198674	0.00378922114355	0.00123903538636	0.317884729914	359.838109551	-49737.1354623
0.00101808349127	0.0031269373992	0.00197277982984	0.256453414375	322.085364629	-49732.2651913
0.00100241870939	0.00255438088595	0.00244847538916	0.235864277565	409.9544206	-49733.5227109
0.000769411109081	0.00301289774535	0.00214301877967	0.267165775183	254.82724303	-49733.2647864
0.000910363848639	0.00376966865866	0.00166121070583	0.287684938393	335.0748581	-49733.3979212
0.000988343435935	0.00283584057226	0.00217468576744	0.281470874352	293.071992644	-49733.5839952
0.00123455974852	0.00371876400653	0.00146805509161	0.339996469844	403.692073736	-49734.0362894
0.00121515721687	0.00326341145185	0.00160734363612	0.278687864499	427.088213734	-49733.8468189
0.00103788579131	0.00355389105897	0.00162586317206	0.295428096605	276.967021204	-49732.9544798
0.0010534604571	0.00296783515668	0.00181135226416	0.201956365159	340.156971632	-49734.496726
0.00113962328348	0.0035733468051	0.00173059919073	0.304511553879	406.34136036	-49732.9019497
0.000878224438685	0.00353208729438	0.00180436681398	0.3087092598	292.115656164	-49732.5862054
0.000965628573166	0.00283218390558	0.00207405771248	0.218837804138	348.547213049	-49732.9676333
0.00102837088776	0.00323114753262	0.00162282587273	0.309937748784	324.35083729	-49732.9988189
0.00100371084036	0.00406668010037	0.00134318470397	0.419248729423	231.037145148	-49735.4592087
0.00119027504627	0.00384496547937	0.00094763514783	0.580777145944	251.265380112	-49735.0155122
0.00122007392346	0.00451275467968	0.00113925425609	0.470937263749	314.511544441	-49736.3406321
0.00103071572802	0.00366468592556	0.00146188345256	0.304144812799	331.080470047	-49733.1475968
0.00111897341763	0.00330425202711	0.0015041342179	0.285844616462	302.302062529	-49733.3293957
0.00117564255577	0.00263916905205	0.00195168125791	0.260742231862	502.680947328	-49736.079591
0.00101704150078	0.00292458194878	0.00201217108419	0.198884097624	400.936862058	-49733.5121024
0.000822755185663	0.00290615683435	0.0018670072732	0.237644549608	264.351709359	-49734.917439
0.000627650973158	0.00276756601929	0.0024578797906	0.254589314605	246.202493407	-49734.9366841
0.00112198341348	0.00414414223625	0.00143763462242	0.418163870093	327.326205724	-49734.9549113
0.000954130426344	0.00376036640413	0.00142796380646	0.308504967443	225.339300283	-49734.9096407
0.00109601535185	0.00380288713847	0.00126126159987	0.404369993191	287.576200924	-49733.2225307
0.00110743179299	0.00316442998848	0.00158951699397	0.335417939757	308.413051617	-49733.4695263
0.000957906943667	0.00294902923202	0.00216314523277	0.298899503294	295.948685065	-49733.5544917
0.000811701820941	0.00383546584357	0.00125201142279	0.554317658755	183.674453928	-49736.4832662
0.000712926392668	0.00260891787822	0.00245807066462	0.259277622469	215.91481093	-49735.1174553
0.00106259062636	0.00365152697035	0.00189043143244	0.227821723982	455.247928438	-49733.9168858
0.000927058162837	0.00340363022522	0.0018499749999	0.262900474677	302.585208625	-49732.3507892
0.0011537274208	0.00255252125479	0.00237194733538	0.215196595928	404.688975532	-49734.6516525
0.000990286734654	0.00311597870402	0.00199157463653	0.330619440064	337.615183783	-49733.2100172
0.000972529284784	0.00324322140258	0.00181181137155	0.309682522029	341.697573928	-49732.4753375
0.00107536926093	0.00310256944602	0.00182023170621	0.254286602498	346.182164954	-49732.3788651
0.000937463644063	0.00334484925777	0.00183193650187	0.25353485317	398.216538813	-49733.273923
0.000752112392234	0.00353028419214	0.00196367799085	0.258788547165	288.839877024	-49733.8905285
0.0011582572383	0.00383520832028	0.00147152338854	0.294449109586	283.509483912	-49735.3566174
0.000969849243991	0.00390842730866	0.00177520805487	0.266249163274	472.04545108	-49735.679653
0.00085963322525	0.00276550342397	0.00232793925954	0.266545151694	358.74201364	-49733.4767704
0.000938063209467	0.00363462818583	0.00151481073272	0.420385660926	262.118569565	-49733.3772374
0.00109060037999	0.00371863373159	0.00113551248154	0.438332206969	272.341346962	-49734.16564
0.00105112760532	0.00400134758556	0.00140409788765	0.374631952455	295.793359175	-49733.4956764
0.00109788144815	0.00284047818729	0.00213099334555	0.212008618158	603.787688177	-49734.2978025
0.00102462914438	0.00334234034808	0.0017888675284	0.241365181769	386.893257406	-49732.6320688
0.00109073910488	0.00322144872793	0.00192940384382	0.257510763296	400.86445173	-49732.1857256
0.000993774608924	0.00353017426581	0.00148969408842	0.258135246364	277.062093829	-49734.0527382
0.000999652255102	0.00251332159012	0.00238479204364	0.179189619682	383.736572152	-49734.4871378
0.000964628155017	0.0034957951723	0.00169639327403	0.298017840957	284.858662077	-49732.2834873
0.000928768674966	0.00376970396521	0.00181984362438	0.339651718072	323.105495959	-49733.9202929
0.000937097232858	0.00344740071843	0.00158241707268	0.377759282495	289.820823706	-49733.2721541
0.00105746143124	0.00383217816595	0.00141213144686	0.310914932201	242.264262078	-49735.3264014
0.000925035632699	0.00417189597455	0.00166178669725	0.369624003027	371.925971627	-49736.4104334
0.00119475734348	0.00362911339928	0.00103987632778	0.540912684118	257.65269403	-49735.4839817
0.000945055613945	0.00326240861136	0.00179843082548	0.235656070032	327.227659014	-49732.8170537
0.000917805783179	0.00346068318697	0.0019051979179	0.259073066265	338.995963043	-49732.4923124
0.00107411318765	0.00350610100903	0.00176610948778	0.355152612492	360.079603201	-49733.3105076
0.000891203552981	0.00321198422289	0.0020752046791	0.300157951131	325.978028531	-49732.7474497
0.00100135915444	0.00342776965917	0.00157590319021	0.331770632372	288.219211788	-49732.3272096
0.00094310014869	0.00317456508235	0.00205556751965	0.409849757974	369.373191594	-49737.2340796
0.00111995312862	0.00445713760697	0.00103084933437	0.605796529505	276.9825552	-49736.1783621
0.00104116775462	0.00404571747281	0.00123673901271	0.417862180451	269.573608997	-49733.7116779
0.00103733935698	0.00351001403421	0.00170304638569	0.327246798095	271.045229919	-49733.3635879
0.00113874171866	0.00330114950847	0.00170474649664	0.225644864093	477.650908378	-49734.3497046
0.000853076909092	0.00348772923023	0.00177901139914	0.275165784754	351.990296466	-49733.646842
0.000875587575851	0.00351296468364	0.00192275367272	0.278056282011	412.953032219	-49734.0948551
0.000939961757981	0.00319798882815	0.00180025847539	0.293107071337	320.9859118	-49732.462386
0.000904801960506	0.00328819173543	0.00212265928472	0.303880586965	371.020394521	-49733.3448296
0.00107871893239	0.00331587876176	0.00192491494188	0.215414015114	375.439903251	-49733.2170166
0.00100092484071	0.0030700524071	0.00213550093513	0.270327817225	439.371087991	-49732.7287247
0.00107337984366	0.00315438364031	0.00208012433974	0.248773011592	441.529603068	-49732.4210316
0.000702865133811	0.0031819393852	0.00248287101531	0.228941689619	399.706522854	-49735.9108301
0.000947919676375	0.00309366100312	0.00176250080719	0.294797803096	242.844968383	-49733.2125176
0.00102511494231	0.00302612076792	0.00236014281261	0.276185034682	514.214456305	-49734.286272
0.000943401011043	0.00275581369569	0.0026409137881	0.228201824343	445.036071654	-49734.5838771
0.000998708364001	0.00290029464313	0.0020397173519	0.257809862531	366.962992306	-49732.4848184
0.000975913231154	0.00301203735596	0.00224519928618	0.185049951061	572.728723144	-49734.7729366
0.000928254151803	0.00238981064019	0.0024842873333	0.23950769506	231.282150974	-49736.1362711
0.000998871534357	0.0031981097941	0.00207720736607	0.261291403735	369.400352323	-49732.2909863
