isolation.period	migration.period	theta	rho	migration	posterior
0.00116902760247	0.00357545192205	0.00126470958833	0.360251103014	293.536172106	-49733.7680053
0.00100589966137	0.00350460397963	0.00155676632898	0.340755900443	290.714364183	-49732.3089096
0.000958160484177	0.00337205851484	0.00177132543064	0.375100322311	302.531644633	-49733.3332491
0.00111700316525	0.00277050933462	0.00246323770258	0.211049518601	404.557445394	-49735.3096237
0.00104982424536	0.00296416941108	0.00223787966221	0.283287400074	310.642976612	-49735.1689024
0.000733288187331	0.00328437135473	0.0017216008002	0.332825635718	194.307638416	-49734.7502698
0.00103065408296	0.00335741978972	0.00170759641056	0.289520640251	260.734026093	-49733.1837931
0.00115584340363	0.00325918385376	0.00179485994906	0.290424772714	513.099567064	-49734.2252502
0.00110047989233	0.00276088542533	0.00222130196544	0.20030681248	456.231753086	-49733.2908768
0.00100973345151	0.00322775242216	0.00209545710438	0.249747299456	473.445283975	-49732.8048537
0.000913813093254	0.00327111206319	0.00171658312815	0.252946345712	282.590618415	-49733.015598
0.000969087611622	0.00347366055577	0.0015020784768	0.323869920782	312.879150464	-49733.3608932
0.0012168003065	0.00408945125138	0.00110448818103	0.510170114627	281.593334874	-49734.8494953
0.00112575844861	0.00429805989482	0.000922753086425	0.569032474887	253.742511008	-49735.2780166
0.00122475760889	0.00405074473592	0.000972254028861	0.555971809007	294.134672052	-49735.405746
0.000983804243497	0.00254424865472	0.00248098727158	0.225905133303	277.311962311	-49735.4492739
0.000698107344937	0.00314065679523	0.00189711642426	0.231865313665	276.596654254	-49735.3497443
0.000659949927825	0.00241170821994	0.00246888572774	0.176448214995	239.839172914	-49737.2168342
0.00104335593939	0.00287090056663	0.00237603392166	0.190966766815	591.380748548	-49734.0930628
0.00102068008711	0.00323846021143	0.00242422496934	0.260837550643	514.29607247	-49735.451487
0.000666753775912	0.00288327918763	0.00216169365909	0.306430808465	256.327900088	-49735.4064934
0.00105943558237	0.00292334179092	0.00199327711241	0.278735181146	301.250510435	-49733.1909512
0.000866834514761	0.00332501366746	0.00183564328273	0.237449635956	307.964863252	-49733.0404451
0.000926695748158	0.00318950596375	0.0018457633853	0.240302639788	254.193675895	-49733.4537104
0.00103444297303	0.0027137198703	0.00227379763456	0.234775220168	376.632927846	-49732.9261998
0.00089000361982	0.00283718614003	0.00234100883061	0.279878099411	306.632637411	-49733.6399911
0.000932004873401	0.00351921641894	0.00205877512248	0.301323523076	302.881740166	-49734.7986352
0.00110281737439	0.00281710762837	0.00223701463157	0.270837549402	558.011454604	-49734.2163605
0.000997204259552	0.00346031879293	0.00193496590644	0.309249379844	397.692376156	-49732.9789382
0.00114446588687	0.00331843598093	0.00177531961935	0.282813460951	355.588329555	-49732.5967391
0.00084075746856	0.00313507540936	0.00188142685869	0.22133655429	353.207218167	-49734.640609
